id,usuario,name,city,categ
10824,49,Domino's Pizza,Mississauga,Caterers
0,49,Emerald Chinese Restaurant,Mississauga,DimSum
9962,49,Maz Maz Shawarma,Mississauga,Mediterranean
840,49,On the Bun Burgers,Mississauga,Halal
7615,49,McDonald's,Mississauga,Burgers
509,49,KooKoo Chicken,Mississauga,Taiwanese
3778,49,Country Style Donuts,Mississauga,Donuts
5215,49,Tandoori Mezban,Mississauga,Pakistani
15869,49,Tim Horton's,Mississauga,Breakfast&Brunch
10968,49,Mac's Sushi,Mississauga,SushiBars
14707,50,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
7615,50,McDonald's,Mississauga,Burgers
12964,50,Momiji Japanese Restaurant,Mississauga,Japanese
1995,50,Sapore Halal Italian Eatery,Mississauga,Italian
11580,50,Muddy Duck Restaurant,Mississauga,Buffets
2370,50,Thai Express,Mississauga,Thai
17078,50,Allspice Bakery Cafe,Mississauga,EthnicFood
13114,50,Britannia Italian Bakery,Mississauga,Desserts
13049,50,Layali Ambrosia Restaurant,Mississauga,Lebanese
18208,50,Feng Wok 'N' Roll,Mississauga,Hakka
17078,51,Allspice Bakery Cafe,Mississauga,EthnicFood
13049,51,Layali Ambrosia Restaurant,Mississauga,Lebanese
17747,51,Charlie's Caribbean Cuisine,Mississauga,Caribbean
2574,51,Quik Chik,Mississauga,ChickenShop
11129,51,Taco Bell,Mississauga,Mexican
10875,51,Topiary's Steak & Seafood,Mississauga,Steakhouses
15847,51,Sunnyside Grill,Mississauga,Breakfast&Brunch
11776,51,San Francesco Foods,Mississauga,LocalFlavor
1554,51,Border MX Mexican Grill and Cantina,Mississauga,Mexican
10381,51,Jimmy the Greek,Mississauga,Greek
10824,52,Domino's Pizza,Mississauga,Caterers
0,52,Emerald Chinese Restaurant,Mississauga,DimSum
9962,52,Maz Maz Shawarma,Mississauga,Mediterranean
3778,52,Country Style Donuts,Mississauga,Donuts
3501,52,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
840,52,On the Bun Burgers,Mississauga,Halal
509,52,KooKoo Chicken,Mississauga,Taiwanese
12288,52,Tim Hortons,Mississauga,Donuts
9139,52,Pizza Pizza,Mississauga,ChickenWings
17575,52,Lemongrass Kitchen,Mississauga,Chinese
17078,53,Allspice Bakery Cafe,Mississauga,EthnicFood
4860,53,Alexandria Fish,Mississauga,Fish&Chips
15847,53,Sunnyside Grill,Mississauga,Breakfast&Brunch
13049,53,Layali Ambrosia Restaurant,Mississauga,Lebanese
11776,53,San Francesco Foods,Mississauga,LocalFlavor
10875,53,Topiary's Steak & Seafood,Mississauga,Steakhouses
3360,53,Starbucks,Mississauga,Coffee&Tea
2971,53,Shalimar Restaurant,Mississauga,Pakistani
18817,53,Tea Room,Mississauga,TeaRooms
11129,53,Taco Bell,Mississauga,Mexican
14707,54,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
13049,54,Layali Ambrosia Restaurant,Mississauga,Lebanese
17078,54,Allspice Bakery Cafe,Mississauga,EthnicFood
11129,54,Taco Bell,Mississauga,Mexican
12964,54,Momiji Japanese Restaurant,Mississauga,Japanese
11181,54,True Burger,Mississauga,Burgers
1721,54,Pho Queen City,Mississauga,Noodles
5173,54,Orchard Family Restaurant,Mississauga,Breakfast&Brunch
10751,54,Wok To Go,Mississauga,Chinese
17915,54,Pho Ginger,Mississauga,Vietnamese
14707,55,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
1995,55,Sapore Halal Italian Eatery,Mississauga,Italian
9962,55,Maz Maz Shawarma,Mississauga,Mediterranean
3501,55,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
10824,55,Domino's Pizza,Mississauga,Caterers
3778,55,Country Style Donuts,Mississauga,Donuts
10744,55,Nuri Village,Mississauga,Korean
12964,55,Momiji Japanese Restaurant,Mississauga,Japanese
10751,55,Wok To Go,Mississauga,Chinese
7015,55,Canadian BBQ,Mississauga,HotDogs
17078,56,Allspice Bakery Cafe,Mississauga,EthnicFood
13049,56,Layali Ambrosia Restaurant,Mississauga,Lebanese
14707,56,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
11129,56,Taco Bell,Mississauga,Mexican
15847,56,Sunnyside Grill,Mississauga,Breakfast&Brunch
1721,56,Pho Queen City,Mississauga,Noodles
1554,56,Border MX Mexican Grill and Cantina,Mississauga,Mexican
17747,56,Charlie's Caribbean Cuisine,Mississauga,Caribbean
10875,56,Topiary's Steak & Seafood,Mississauga,Steakhouses
17915,56,Pho Ginger,Mississauga,Vietnamese
3501,57,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
0,57,Emerald Chinese Restaurant,Mississauga,DimSum
10824,57,Domino's Pizza,Mississauga,Caterers
12288,57,Tim Hortons,Mississauga,Donuts
509,57,KooKoo Chicken,Mississauga,Taiwanese
9145,57,Las Margaritas,Mississauga,LatinAmerican
5152,57,Pita Pit,Mississauga,Sandwiches
3778,57,Country Style Donuts,Mississauga,Donuts
15869,57,Tim Horton's,Mississauga,Breakfast&Brunch
184,57,The Golden Pheasant,Mississauga,ModernEuropean
17078,58,Allspice Bakery Cafe,Mississauga,EthnicFood
14707,58,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
13049,58,Layali Ambrosia Restaurant,Mississauga,Lebanese
7615,58,McDonald's,Mississauga,Burgers
11129,58,Taco Bell,Mississauga,Mexican
1721,58,Pho Queen City,Mississauga,Noodles
1554,58,Border MX Mexican Grill and Cantina,Mississauga,Mexican
12964,58,Momiji Japanese Restaurant,Mississauga,Japanese
5173,58,Orchard Family Restaurant,Mississauga,Breakfast&Brunch
2370,58,Thai Express,Mississauga,Thai
17078,59,Allspice Bakery Cafe,Mississauga,EthnicFood
13049,59,Layali Ambrosia Restaurant,Mississauga,Lebanese
14707,59,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
15847,59,Sunnyside Grill,Mississauga,Breakfast&Brunch
2574,59,Quik Chik,Mississauga,ChickenShop
17747,59,Charlie's Caribbean Cuisine,Mississauga,Caribbean
1554,59,Border MX Mexican Grill and Cantina,Mississauga,Mexican
1721,59,Pho Queen City,Mississauga,Noodles
10875,59,Topiary's Steak & Seafood,Mississauga,Steakhouses
11129,59,Taco Bell,Mississauga,Mexican
10824,60,Domino's Pizza,Mississauga,Caterers
2574,60,Quik Chik,Mississauga,ChickenShop
0,60,Emerald Chinese Restaurant,Mississauga,DimSum
840,60,On the Bun Burgers,Mississauga,Halal
17747,60,Charlie's Caribbean Cuisine,Mississauga,Caribbean
9962,60,Maz Maz Shawarma,Mississauga,Mediterranean
18616,60,Premium Sweets,Mississauga,Bangladeshi
16887,60,Ben Thanh Vietnamese Thai Cuisine,Mississauga,Vietnamese
2971,60,Shalimar Restaurant,Mississauga,Pakistani
10381,60,Jimmy the Greek,Mississauga,Greek
3501,61,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
11129,61,Taco Bell,Mississauga,Mexican
4937,61,Swiss Chalet Rotisserie & Grill,Mississauga,ComfortFood
10751,61,Wok To Go,Mississauga,Chinese
11776,61,San Francesco Foods,Mississauga,LocalFlavor
11613,61,Roma Italian Restaurant,Mississauga,Italian
9145,61,Las Margaritas,Mississauga,LatinAmerican
6321,61,Panorama Bakery and Grill,Mississauga,EthnicFood
12288,61,Tim Hortons,Mississauga,Donuts
9291,61,Social Eatery,Mississauga,Bars
10824,62,Domino's Pizza,Mississauga,Caterers
0,62,Emerald Chinese Restaurant,Mississauga,DimSum
9962,62,Maz Maz Shawarma,Mississauga,Mediterranean
3778,62,Country Style Donuts,Mississauga,Donuts
3501,62,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
509,62,KooKoo Chicken,Mississauga,Taiwanese
12288,62,Tim Hortons,Mississauga,Donuts
840,62,On the Bun Burgers,Mississauga,Halal
13036,62,Macey's Restaurant,Mississauga,ImportedFood
17575,62,Lemongrass Kitchen,Mississauga,Chinese
3501,63,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
0,63,Emerald Chinese Restaurant,Mississauga,DimSum
10824,63,Domino's Pizza,Mississauga,Caterers
4937,63,Swiss Chalet Rotisserie & Grill,Mississauga,ComfortFood
11776,63,San Francesco Foods,Mississauga,LocalFlavor
12288,63,Tim Hortons,Mississauga,Donuts
9145,63,Las Margaritas,Mississauga,LatinAmerican
10751,63,Wok To Go,Mississauga,Chinese
184,63,The Golden Pheasant,Mississauga,ModernEuropean
7662,63,341 Pizza,Mississauga,Pizza
10824,64,Domino's Pizza,Mississauga,Caterers
0,64,Emerald Chinese Restaurant,Mississauga,DimSum
9962,64,Maz Maz Shawarma,Mississauga,Mediterranean
3778,64,Country Style Donuts,Mississauga,Donuts
509,64,KooKoo Chicken,Mississauga,Taiwanese
12288,64,Tim Hortons,Mississauga,Donuts
840,64,On the Bun Burgers,Mississauga,Halal
3501,64,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
7370,64,Second Cup,Mississauga,Coffee&Tea
13036,64,Macey's Restaurant,Mississauga,ImportedFood
14707,65,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
1995,65,Sapore Halal Italian Eatery,Mississauga,Italian
3545,65,Osmow's Heartland,Mississauga,Mediterranean
10744,65,Nuri Village,Mississauga,Korean
3778,65,Country Style Donuts,Mississauga,Donuts
7615,65,McDonald's,Mississauga,Burgers
9962,65,Maz Maz Shawarma,Mississauga,Mediterranean
11006,65,Shaheen Food Centre,Mississauga,EthicalGrocery
5173,65,Orchard Family Restaurant,Mississauga,Breakfast&Brunch
0,65,Emerald Chinese Restaurant,Mississauga,DimSum
10824,66,Domino's Pizza,Mississauga,Caterers
0,66,Emerald Chinese Restaurant,Mississauga,DimSum
12288,66,Tim Hortons,Mississauga,Donuts
509,66,KooKoo Chicken,Mississauga,Taiwanese
18817,66,Tea Room,Mississauga,TeaRooms
3360,66,Starbucks,Mississauga,Coffee&Tea
4860,66,Alexandria Fish,Mississauga,Fish&Chips
7370,66,Second Cup,Mississauga,Coffee&Tea
840,66,On the Bun Burgers,Mississauga,Halal
13036,66,Macey's Restaurant,Mississauga,ImportedFood
14707,67,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
9962,67,Maz Maz Shawarma,Mississauga,Mediterranean
10824,67,Domino's Pizza,Mississauga,Caterers
15847,67,Sunnyside Grill,Mississauga,Breakfast&Brunch
10744,67,Nuri Village,Mississauga,Korean
13114,67,Britannia Italian Bakery,Mississauga,Desserts
1995,67,Sapore Halal Italian Eatery,Mississauga,Italian
3778,67,Country Style Donuts,Mississauga,Donuts
11580,67,Muddy Duck Restaurant,Mississauga,Buffets
531,67,Jessie's,Mississauga,American(Traditional)
3778,68,Country Style Donuts,Mississauga,Donuts
3501,68,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
0,68,Emerald Chinese Restaurant,Mississauga,DimSum
9962,68,Maz Maz Shawarma,Mississauga,Mediterranean
10824,68,Domino's Pizza,Mississauga,Caterers
509,68,KooKoo Chicken,Mississauga,Taiwanese
1995,68,Sapore Halal Italian Eatery,Mississauga,Italian
11613,68,Roma Italian Restaurant,Mississauga,Italian
12288,68,Tim Hortons,Mississauga,Donuts
3545,68,Osmow's Heartland,Mississauga,Mediterranean
17078,69,Allspice Bakery Cafe,Mississauga,EthnicFood
13049,69,Layali Ambrosia Restaurant,Mississauga,Lebanese
11129,69,Taco Bell,Mississauga,Mexican
17747,69,Charlie's Caribbean Cuisine,Mississauga,Caribbean
14707,69,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
10875,69,Topiary's Steak & Seafood,Mississauga,Steakhouses
2574,69,Quik Chik,Mississauga,ChickenShop
1721,69,Pho Queen City,Mississauga,Noodles
1554,69,Border MX Mexican Grill and Cantina,Mississauga,Mexican
9291,69,Social Eatery,Mississauga,Bars
10824,70,Domino's Pizza,Mississauga,Caterers
3501,70,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
0,70,Emerald Chinese Restaurant,Mississauga,DimSum
12288,70,Tim Hortons,Mississauga,Donuts
3778,70,Country Style Donuts,Mississauga,Donuts
9962,70,Maz Maz Shawarma,Mississauga,Mediterranean
509,70,KooKoo Chicken,Mississauga,Taiwanese
11776,70,San Francesco Foods,Mississauga,LocalFlavor
5493,70,Mckoy's Caribbean Fusion,Mississauga,Caribbean
840,70,On the Bun Burgers,Mississauga,Halal
7615,71,McDonald's,Mississauga,Burgers
1554,71,Border MX Mexican Grill and Cantina,Mississauga,Mexican
5215,71,Tandoori Mezban,Mississauga,Pakistani
17747,71,Charlie's Caribbean Cuisine,Mississauga,Caribbean
2370,71,Thai Express,Mississauga,Thai
17078,71,Allspice Bakery Cafe,Mississauga,EthnicFood
11930,71,Starbucks,Mississauga,Coffee&Tea
14707,71,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
2501,71,Pizzaville,Mississauga,American(Traditional)
13049,71,Layali Ambrosia Restaurant,Mississauga,Lebanese
10824,72,Domino's Pizza,Mississauga,Caterers
0,72,Emerald Chinese Restaurant,Mississauga,DimSum
9962,72,Maz Maz Shawarma,Mississauga,Mediterranean
3778,72,Country Style Donuts,Mississauga,Donuts
840,72,On the Bun Burgers,Mississauga,Halal
509,72,KooKoo Chicken,Mississauga,Taiwanese
12288,72,Tim Hortons,Mississauga,Donuts
1995,72,Sapore Halal Italian Eatery,Mississauga,Italian
17575,72,Lemongrass Kitchen,Mississauga,Chinese
15869,72,Tim Horton's,Mississauga,Breakfast&Brunch
14707,73,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
7615,73,McDonald's,Mississauga,Burgers
3545,73,Osmow's Heartland,Mississauga,Mediterranean
1995,73,Sapore Halal Italian Eatery,Mississauga,Italian
13049,73,Layali Ambrosia Restaurant,Mississauga,Lebanese
12964,73,Momiji Japanese Restaurant,Mississauga,Japanese
5173,73,Orchard Family Restaurant,Mississauga,Breakfast&Brunch
10744,73,Nuri Village,Mississauga,Korean
2370,73,Thai Express,Mississauga,Thai
11580,73,Muddy Duck Restaurant,Mississauga,Buffets
14707,74,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
17078,74,Allspice Bakery Cafe,Mississauga,EthnicFood
13049,74,Layali Ambrosia Restaurant,Mississauga,Lebanese
12964,74,Momiji Japanese Restaurant,Mississauga,Japanese
11129,74,Taco Bell,Mississauga,Mexican
1721,74,Pho Queen City,Mississauga,Noodles
15847,74,Sunnyside Grill,Mississauga,Breakfast&Brunch
1554,74,Border MX Mexican Grill and Cantina,Mississauga,Mexican
17747,74,Charlie's Caribbean Cuisine,Mississauga,Caribbean
2574,74,Quik Chik,Mississauga,ChickenShop
17078,75,Allspice Bakery Cafe,Mississauga,EthnicFood
15847,75,Sunnyside Grill,Mississauga,Breakfast&Brunch
14707,75,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
2574,75,Quik Chik,Mississauga,ChickenShop
1554,75,Border MX Mexican Grill and Cantina,Mississauga,Mexican
17747,75,Charlie's Caribbean Cuisine,Mississauga,Caribbean
13049,75,Layali Ambrosia Restaurant,Mississauga,Lebanese
531,75,Jessie's,Mississauga,American(Traditional)
3522,75,Molisana Bakery,Mississauga,Bakeries
2501,75,Pizzaville,Mississauga,American(Traditional)
14707,76,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
10751,76,Wok To Go,Mississauga,Chinese
12964,76,Momiji Japanese Restaurant,Mississauga,Japanese
10824,76,Domino's Pizza,Mississauga,Caterers
10744,76,Nuri Village,Mississauga,Korean
15847,76,Sunnyside Grill,Mississauga,Breakfast&Brunch
9962,76,Maz Maz Shawarma,Mississauga,Mediterranean
465,76,Popeyes Louisiana Kitchen,Mississauga,ChickenWings
7015,76,Canadian BBQ,Mississauga,HotDogs
11006,76,Shaheen Food Centre,Mississauga,EthicalGrocery
14707,77,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
3545,77,Osmow's Heartland,Mississauga,Mediterranean
10744,77,Nuri Village,Mississauga,Korean
7615,77,McDonald's,Mississauga,Burgers
5173,77,Orchard Family Restaurant,Mississauga,Breakfast&Brunch
13049,77,Layali Ambrosia Restaurant,Mississauga,Lebanese
1668,77,Chimney Fresh,Mississauga,Indian
1995,77,Sapore Halal Italian Eatery,Mississauga,Italian
11006,77,Shaheen Food Centre,Mississauga,EthicalGrocery
5215,77,Tandoori Mezban,Mississauga,Pakistani
2574,78,Quik Chik,Mississauga,ChickenShop
11776,78,San Francesco Foods,Mississauga,LocalFlavor
17747,78,Charlie's Caribbean Cuisine,Mississauga,Caribbean
10824,78,Domino's Pizza,Mississauga,Caterers
3501,78,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
10875,78,Topiary's Steak & Seafood,Mississauga,Steakhouses
17078,78,Allspice Bakery Cafe,Mississauga,EthnicFood
9145,78,Las Margaritas,Mississauga,LatinAmerican
10381,78,Jimmy the Greek,Mississauga,Greek
4937,78,Swiss Chalet Rotisserie & Grill,Mississauga,ComfortFood
3501,79,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
11129,79,Taco Bell,Mississauga,Mexican
11776,79,San Francesco Foods,Mississauga,LocalFlavor
10824,79,Domino's Pizza,Mississauga,Caterers
9962,79,Maz Maz Shawarma,Mississauga,Mediterranean
3778,79,Country Style Donuts,Mississauga,Donuts
17802,79,Bento Sushi,Mississauga,SushiBars
11613,79,Roma Italian Restaurant,Mississauga,Italian
10751,79,Wok To Go,Mississauga,Chinese
13443,79,Rick's Good Eats,Mississauga,Canadian(New)
5215,80,Tandoori Mezban,Mississauga,Pakistani
7615,80,McDonald's,Mississauga,Burgers
10875,80,Topiary's Steak & Seafood,Mississauga,Steakhouses
11930,80,Starbucks,Mississauga,Coffee&Tea
17979,80,Airport Grill,Mississauga,Restaurants
2370,80,Thai Express,Mississauga,Thai
5517,80,Swiss Chalet Rotisserie & Grill,Mississauga,ComfortFood
6321,80,Panorama Bakery and Grill,Mississauga,EthnicFood
2344,80,Spice and Aroma,Mississauga,Soup
16105,80,Salt and Pepper,Mississauga,Halal
3501,81,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
12964,81,Momiji Japanese Restaurant,Mississauga,Japanese
11580,81,Muddy Duck Restaurant,Mississauga,Buffets
14707,81,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
11129,81,Taco Bell,Mississauga,Mexican
9962,81,Maz Maz Shawarma,Mississauga,Mediterranean
11613,81,Roma Italian Restaurant,Mississauga,Italian
17802,81,Bento Sushi,Mississauga,SushiBars
17078,81,Allspice Bakery Cafe,Mississauga,EthnicFood
13114,81,Britannia Italian Bakery,Mississauga,Desserts
3501,82,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
3778,82,Country Style Donuts,Mississauga,Donuts
0,82,Emerald Chinese Restaurant,Mississauga,DimSum
11613,82,Roma Italian Restaurant,Mississauga,Italian
12288,82,Tim Hortons,Mississauga,Donuts
11129,82,Taco Bell,Mississauga,Mexican
10751,82,Wok To Go,Mississauga,Chinese
5517,82,Swiss Chalet Rotisserie & Grill,Mississauga,ComfortFood
18817,82,Tea Room,Mississauga,TeaRooms
6321,82,Panorama Bakery and Grill,Mississauga,EthnicFood
10875,83,Topiary's Steak & Seafood,Mississauga,Steakhouses
17747,83,Charlie's Caribbean Cuisine,Mississauga,Caribbean
11776,83,San Francesco Foods,Mississauga,LocalFlavor
3501,83,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
5215,83,Tandoori Mezban,Mississauga,Pakistani
7615,83,McDonald's,Mississauga,Burgers
2574,83,Quik Chik,Mississauga,ChickenShop
16105,83,Salt and Pepper,Mississauga,Halal
9145,83,Las Margaritas,Mississauga,LatinAmerican
11930,83,Starbucks,Mississauga,Coffee&Tea
11129,84,Taco Bell,Mississauga,Mexican
13049,84,Layali Ambrosia Restaurant,Mississauga,Lebanese
3501,84,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
10751,84,Wok To Go,Mississauga,Chinese
12964,84,Momiji Japanese Restaurant,Mississauga,Japanese
11613,84,Roma Italian Restaurant,Mississauga,Italian
4937,84,Swiss Chalet Rotisserie & Grill,Mississauga,ComfortFood
11181,84,True Burger,Mississauga,Burgers
14707,84,Swiss Chalet Rotisserie & Grill,Mississauga,Barbeque
184,84,The Golden Pheasant,Mississauga,ModernEuropean
0,85,Emerald Chinese Restaurant,Mississauga,DimSum
18817,85,Tea Room,Mississauga,TeaRooms
840,85,On the Bun Burgers,Mississauga,Halal
509,85,KooKoo Chicken,Mississauga,Taiwanese
11006,85,Shaheen Food Centre,Mississauga,EthicalGrocery
4860,85,Alexandria Fish,Mississauga,Fish&Chips
3360,85,Starbucks,Mississauga,Coffee&Tea
10824,85,Domino's Pizza,Mississauga,Caterers
12288,85,Tim Hortons,Mississauga,Donuts
184,85,The Golden Pheasant,Mississauga,ModernEuropean
10824,86,Domino's Pizza,Mississauga,Caterers
11776,86,San Francesco Foods,Mississauga,LocalFlavor
2574,86,Quik Chik,Mississauga,ChickenShop
17747,86,Charlie's Caribbean Cuisine,Mississauga,Caribbean
10875,86,Topiary's Steak & Seafood,Mississauga,Steakhouses
17078,86,Allspice Bakery Cafe,Mississauga,EthnicFood
0,86,Emerald Chinese Restaurant,Mississauga,DimSum
9145,86,Las Margaritas,Mississauga,LatinAmerican
10381,86,Jimmy the Greek,Mississauga,Greek
3501,86,Lake Affect Comfort Food & Music Lounge,Mississauga,Lounges
5215,87,Tandoori Mezban,Mississauga,Pakistani
7615,87,McDonald's,Mississauga,Burgers
17747,87,Charlie's Caribbean Cuisine,Mississauga,Caribbean
