id,name,num,stars_y,Comments
578,Summit Garden Chinese,7206 ,3 ,3 
579,Culinaria Restaurant,7206 ,3 ,3 
580,Le Gourmand,7206 ,4 ,4 
581,Revitasize,7206 ,3 ,3 
582,Roselle,7206 ,5 ,5 
583,Propeller Coffee,7206 ,3 ,3 
584,Tangerine Asian Cuisine,7206 ,4 ,4 
585,Dark Horse Espresso Bar,7206 ,4 ,4 
586,Bulldog Coffee,7206 ,4 ,4 
587,Brunoise Restaurant,7206 ,4 ,4 
588,La Novita Bakery,7206 ,3 ,3 
589,Run and gun,7206 ,3 ,3 
590,Beerbistro,7206 ,3 ,3 
591,Real & Yummy Juice,7206 ,4 ,4 
593,The Good Fork,7206 ,2 ,2 
594,Oceans Fresh Food Market,7206 ,4 ,4 
595,Axia Restaurant & Bar,7206 ,3 ,3 
596,Molisana Bakery,7206 ,5 ,5 
597,La Chilaca Taqueria,7206 ,3 ,3 
598,Longo's,7206 ,3 ,3 
599,Cafe Neon,7206 ,3 ,3 
600,Full of Beans Coffee House & Roastery,7206 ,3 ,3 
601,Piano Piano,7206 ,3 ,3 
602,Jack Astor's Bar & Grill,7206 ,3 ,3 
603,Fit For Life,7206 ,1 ,1 
604,Lamesa Filipino Kitchen,7206 ,3 ,3 
605,Tim Hortons,7206 ,2 ,2 
606,Starbucks,7206 ,2 ,2 
607,Tokyo Smoke,7206 ,4 ,4 
608,Cora's Breakfast & Lunch,7206 ,2 ,2 
609,St Lawrence Pizza & Ice Cream,7206 ,4 ,4 
610,Douce France,7206 ,4 ,4 
611,NEO COFFEE BAR,7206 ,4 ,4 
612,Second Cup,7206 ,3 ,3 
613,The Hearth,7206 ,3 ,3 
614,Fresh on Spadina,7206 ,4 ,4 
615,The Danish Pastry House,7206 ,3 ,3 
616,LCBO,7206 ,3 ,3 
617,Tokyo Smoke Green,7206 ,4 ,4 
618,Put A Cone On It,7206 ,4 ,4 
619,Put A Cone On It,7206 ,4 ,4 
620,Ho-Shim Japanese & Korean Restaurant & Take Out,7206 ,3 ,3 
621,Cygnet Coffee,7206 ,4 ,4 
622,Kupfert & Kim,7206 ,4 ,4 
623,The Tampered Press,7206 ,4 ,4 
624,Pie Squared,7206 ,3 ,3 
625,Enoteca Sociale,7206 ,4 ,4 
626,Second Cup,7206 ,4 ,4 
627,Thai Rice,7206 ,3 ,3 
628,Early Bird Coffee & Kitchen,7206 ,4 ,4 
629,Alcove Coffee,7206 ,4 ,4 
630,Chi Patisserie,7206 ,4 ,4 
631,Descendant Detroit Style Pizza,7206 ,4 ,4 
632,Wild Wing,7206 ,3 ,3 
633,Bellwoods Brewery,7206 ,4 ,4 
634,St Lawrence Market,7206 ,5 ,5 
635,Spoonful,7206 ,3 ,3 
636,El Nahual,7206 ,5 ,5 
637,Souk Tabule,7206 ,4 ,4 
638,Ed's Real Scoop,7206 ,4 ,4 
639,Ki Modern Japanese + Bar,7206 ,3 ,3 
640,Mitzi's CafÃ©,7206 ,3 ,3 
641,Viet Thai Restaurant,7206 ,3 ,3 
642,Gaucho Parrilla Argentina,7206 ,4 ,4 
643,Elchi Chai Shop,7206 ,3 ,3 
644,Kate's Town Talk Bakery,7206 ,3 ,3 
645,Bamboo Legend,7206 ,2 ,2 
646,French Corner Bakery & Patisserie,7206 ,5 ,5 
647,Wilbur Mexicana,7206 ,4 ,4 
648,Starbucks,7206 ,3 ,3 
649,Starsky Foods,7206 ,5 ,5 
650,Cherry Street Bar-B-Que,7206 ,3 ,3 
651,Moon Bean Coffee Company,7206 ,3 ,3 
652,The Keg,7206 ,3 ,3 
653,Brick Street Bakery,7206 ,5 ,5 
654,Village Juicery,7206 ,4 ,4 
655,Capital Espresso,7206 ,4 ,4 
656,Arvo Coffee,7206 ,4 ,4 
657,Soma Chocolatemaker,7206 ,4 ,4 
658,Muddy Duck Restaurant,7206 ,3 ,3 
659,Campo,7206 ,3 ,3 
660,Starbucks,7206 ,2 ,2 
661,Avani Asian Indian bistro,7206 ,4 ,4 
662,Forno Cultura,7206 ,4 ,4 
663,Le Baratin,7206 ,5 ,5 
664,Buka Maranga,7206 ,4 ,4 
665,Buka Maranga,7206 ,4 ,4 
666,Alchemy Coffee,7206 ,3 ,3 
667,Maker Pizza,7206 ,4 ,4 
668,Macey's Restaurant,7206 ,4 ,4 
669,Patisserie 27,7206 ,4 ,4 
670,Dennis' No Frills,7206 ,3 ,3 
671,Trish Juice,7206 ,4 ,4 
672,Weslodge,7206 ,3 ,3 
673,Pizza Nova,7206 ,3 ,3 
674,L'Avenue Bistro,7206 ,4 ,4 
675,Bar Isabel,7206 ,3 ,3 
676,Swiss Chalet Rotisserie & Grill,7206 ,2 ,2 
677,Boccone Trattoria Veloce,7206 ,4 ,4 
678,Contra Cafe,7206 ,3 ,3 
679,Starbucks,7206 ,3 ,3 
680,Rialto Espresso Bar,7206 ,3 ,3 
681,Dark Horse Espresso,7206 ,3 ,3 
682,Village Juicery Yorkdale,7206 ,4 ,4 
683,Jag's Fish N Chips,7206 ,3 ,3 
684,Colangelo's Bakery,7206 ,4 ,4 
685,Starbucks,7206 ,3 ,3 
686,de Mello Palheta,7206 ,3 ,3 
687,Strange Love,7206 ,5 ,5 
688,Bunner's Bakeshop,7206 ,4 ,4 
689,White Squirrel Coffee Shop,7206 ,4 ,4 
690,Sabai Sabai Kitchen and Bar,7206 ,4 ,4 
691,M Square Coffee Co,7206 ,5 ,5 
692,Bubble Republic Tea House,7206 ,3 ,3 
693,Sam James Coffee Bar,7206 ,4 ,4 
694,Lions Farmer's Market,7206 ,4 ,4 
695,Fauchon Korean Bakery,7206 ,3 ,3 
696,Lac Vien Vietnamese Restaurant,7206 ,4 ,4 
697,Iana Bakery,7206 ,1 ,1 
698,Saucy,7206 ,2 ,2 
699,Sorry Coffee,7206 ,4 ,4 
700,Sorry Coffee,7206 ,2 ,2 
701,Butter Avenue,7206 ,3 ,3 
702,Emerald Chinese Restaurant,21 ,4 ,4 
703,Buk Chang Dong Soon Tofu,21 ,4 ,4 
704,The Golden Pheasant,21 ,5 ,5 
705,BÃ¡nh Cuon Thanh TrÃºc,21 ,5 ,5 
706,Summit Garden Chinese,21 ,3 ,3 
707,Green Grotto,21 ,4 ,4 
708,Green Grotto,21 ,4 ,4 
709,KooKoo Chicken,21 ,4 ,4 
710,Pho Queen City,21 ,3 ,3 
711,Happy Jade Seafood Chinese Restaurant,21 ,3 ,3 
712,Popeyes Louisiana Kitchen,21 ,3 ,3 
713,Axia Restaurant & Bar,21 ,3 ,3 
714,Axia Restaurant & Bar,21 ,3 ,3 
715,Cafe De Khan,21 ,4 ,4 
716,Bubble Republic Tea House,21 ,4 ,4 
717,Bubble Republic Tea House,21 ,4 ,4 
718,The Queensway Rotisserie & Grill,21 ,4 ,4 
719,Tutti Frutti Breakfast,21 ,3 ,3 
720,Swirls,21 ,5 ,5 
721,Snug Harbour,21 ,4 ,4 
722,Lion City Restaurant,21 ,4 ,4 
723,The Yorkshire Arms,21 ,1 ,1 
724,Andiamo Pasta Plus,21 ,4 ,4 
725,Bun Saigon Vietnamese Restaurant,21 ,4 ,4 
726,Viet Thai Restaurant,21 ,3 ,3 
727,Chako,21 ,4 ,4 
728,Muddy Duck Restaurant,21 ,4 ,4 
729,West 50 Pourhouse & Grille,21 ,3 ,3 
730,Jules Bistro,21 ,5 ,5 
731,House of Pepper,21 ,5 ,5 
732,Moxie's Grill & Bar,21 ,5 ,5 
733,Moxie's Grill & Bar,21 ,5 ,5 
734,JP Pizzeria,21 ,5 ,5 
735,JP Pizzeria,21 ,5 ,5 
736,The Fritter King,21 ,4 ,4 
737,Earls Kitchen + Bar,21 ,3 ,3 
738,Ding Tai Fung,21 ,3 ,3 
739,Montana's BBQ & Bar,21 ,3 ,3 
740,Lac Vien Vietnamese Restaurant,21 ,4 ,4 
741,Tea Room,21 ,4 ,4 
742,Emerald Chinese Restaurant,22 ,3 ,3 
743,Ruelo Patisserie,22 ,4 ,4 
744,Congee Queen,22 ,4 ,4 
745,Meet Noodles,22 ,4 ,4 
746,Bubble Republic Tea House,22 ,3 ,3 
747,Second Cup,22 ,4 ,4 
748,Noodle Fans,22 ,2 ,2 
749,Andiamo Pasta Plus,22 ,4 ,4 
750,Elegance Chinese Cuisine & Banquet,22 ,4 ,4 
751,JP Pizzeria,22 ,5 ,5 
752,Earls Kitchen + Bar,22 ,1 ,1 
753,Emerald Chinese Restaurant,23 ,4 ,4 
754,Primanti Bros,23 ,3 ,3 
755,Stack'd Burgers - Shadyside,23 ,4 ,4 
756,Patron Mexican Grill,23 ,3 ,3 
757,Spring Sushi,23 ,4 ,4 
758,In-N-Out Burger,23 ,4 ,4 
759,Fisshu,23 ,3 ,3 
760,Ma Poule MouillÃ©e,23 ,4 ,4 
761,Gaucho Parrilla Argentina,23 ,5 ,5 
762,illstyl3 Sammies,23 ,4 ,4 
763,Caliente Pizza & Drafthouse,23 ,3 ,3 
764,Bartram House Bakery & Cafe,23 ,5 ,5 
765,Choolaah Indian BBQ,23 ,5 ,5 
766,Ginza,23 ,4 ,4 
767,Banh Mi & Ti,23 ,5 ,5 
768,Little Khao,23 ,4 ,4 
769,Omg Oh My Gyro,23 ,4 ,4 
770,Emerald Chinese Restaurant,24 ,1 ,1 
771,Emerald Chinese Restaurant,25 ,2 ,2 
772,Tako Sushi,25 ,2 ,2 
773,Bombay Bhel,25 ,4 ,4 
774,KooKoo Chicken,25 ,4 ,4 
775,The Peppermill Restaurant & Fireside Lounge,25 ,4 ,4 
776,Yuki Japanese & Korean Restaurant,25 ,1 ,1 
777,Oceans Fresh Food Market,25 ,2 ,2 
778,Wok Of Fame,25 ,4 ,4 
779,Tutti Frutti Breakfast,25 ,3 ,3 
780,Lion City Restaurant,25 ,3 ,3 
781,Quesada Burritos & Tacos,25 ,4 ,4 
782,Spoonful,25 ,3 ,3 
783,Chako,25 ,3 ,3 
784,Starsky Foods,25 ,4 ,4 
785,Jamie's Italian,25 ,3 ,3 
786,Jamie's Italian,25 ,3 ,3 
787,Avani Asian Indian bistro,25 ,4 ,4 
788,Moxie's Grill & Bar,25 ,3 ,3 
789,Olympia Grill,25 ,4 ,4 
790,Pho Rua Vang Golden Turtle,25 ,4 ,4 
791,Luv It Frozen Custard,25 ,3 ,3 
792,Darosa,25 ,2 ,2 
793,Marben,25 ,4 ,4 
794,California Sandwiches,25 ,3 ,3 
795,Emerald Chinese Restaurant,26 ,3 ,3 
796,Emerald Chinese Restaurant,27 ,4 ,4 
797,La Creperie,27 ,4 ,4 
798,Sugar Factory,27 ,4 ,4 
799,Spicy City,27 ,3 ,3 
800,Hunan Jiu Jia,27 ,1 ,1 
801,Fatburger,27 ,2 ,2 
802,Swatow Restaurant,27 ,3 ,3 
803,Wicked Spoon,27 ,5 ,5 
804,Smoke's Poutinerie Port Credit,27 ,3 ,3 
805,Joyful House Chinese Cuisine,27 ,3 ,3 
806,Yogurt In,27 ,5 ,5 
807,HK Seafood Garden,27 ,3 ,3 
808,Sprinkles Cupcakes and Ice Cream,27 ,3 ,3 
809,Emerald Chinese Restaurant,28 ,1 ,1 
810,Emerald Chinese Restaurant,59103 ,3 ,3 
811,Buk Chang Dong Soon Tofu,59103 ,5 ,5 
812,Buk Chang Dong Soon Tofu,59103 ,5 ,5 
813,Bloke & 4th,59103 ,1 ,1 
814,EatThai,59103 ,3 ,3 
815,Basil Box,59103 ,5 ,5 
816,Kenzo,59103 ,3 ,3 
817,Canaan Cake Centre,59103 ,4 ,4 
818,Tandoori Mezban,59103 ,5 ,5 
819,Scarborough Town Centre,59103 ,4 ,4 
820,Jerk Spot,59103 ,3 ,3 
821,Osmow's,59103 ,2 ,2 
822,McDonald's,59103 ,3 ,3 
823,Piggy's Restaurant,59103 ,5 ,5 
824,The Pickle Barrel,59103 ,4 ,4 
825,Domino's Pizza,59103 ,5 ,5 
826,Allwyn's Bakery,59103 ,2 ,2 
827,Legend Chinese Restaurant,59103 ,4 ,4 
828,Emerald Chinese Restaurant,12835 ,4 ,4 
829,Casey's Bar & Grill,12835 ,2 ,2 
830,Lucky Chinese Restaurant,12835 ,4 ,4 
831,Bombay Bhel,12835 ,4 ,4 
832,Happy Jade Seafood Chinese Restaurant,12835 ,5 ,5 
833,Canyon Creek,12835 ,5 ,5 
834,Alice Fazooli's,12835 ,5 ,5 
835,Lola's Gelato,12835 ,5 ,5 
836,Uncle Tetsu's Japanese Angel Cafe,12835 ,5 ,5 
837,Spring Sushi,12835 ,4 ,4 
838,Guy Fieri's Vegas Kitchen & Bar,12835 ,1 ,1 
839,European Quality Meats & Sausages,12835 ,5 ,5 
840,Pho Com 99,12835 ,4 ,4 
841,Burrito Boyz,12835 ,2 ,2 
842,Mitzie's Jerk,12835 ,5 ,5 
843,Mitzie's Jerk,12835 ,5 ,5 
844,Noor Makkah,12835 ,1 ,1 
845,State & Main,12835 ,4 ,4 
846,Five Guys,12835 ,4 ,4 
847,Harpers Landing Grill Hub Restaurant,12835 ,4 ,4 
848,L'Avenue Bistro,12835 ,5 ,5 
849,Gem's House of Jerk,12835 ,4 ,4 
850,Emerald Chinese Restaurant,29 ,4 ,4 
851,Summit Garden Chinese,29 ,2 ,2 
852,Border MX Mexican Grill and Cantina,29 ,5 ,5 
853,Pho Queen City,29 ,3 ,3 
854,Scoops Ice Cream,29 ,4 ,4 
855,Mary Browns Chicken & Taters,29 ,4 ,4 
856,Bubble Republic Tea House,29 ,3 ,3 
857,Burrito Boyz,29 ,4 ,4 
858,La Rosa Chilena,29 ,4 ,4 
859,La Rosa Chilena,29 ,3 ,3 
860,Boston Pizza,29 ,3 ,3 
861,Potluck Restaurant,29 ,5 ,5 
862,Tim Horton's,29 ,2 ,2 
863,Sunset Grill,29 ,3 ,3 
864,Smoke's Poutinerie,29 ,4 ,4 
865,Second Cup,29 ,4 ,4 
866,Jasmine Restaurant & Juice Bar,29 ,4 ,4 
867,Jasmine Restaurant & Juice Bar,29 ,1 ,1 
868,Wild Wing,29 ,4 ,4 
869,Burrito Boyz,29 ,4 ,4 
870,Apache Burgers,29 ,4 ,4 
871,Las Margaritas,29 ,4 ,4 
872,Thai Express,29 ,4 ,4 
873,Costco,29 ,3 ,3 
874,Starsky Foods,29 ,5 ,5 
875,Sehmi Japanese Restaurant,29 ,5 ,5 
876,Kiwi Kraze - Self Serve Frozen Yogurt,29 ,3 ,3 
877,Second Cup,29 ,5 ,5 
878,Montana's BBQ & Bar,29 ,4 ,4 
879,San Francesco Foods,29 ,4 ,4 
880,Burrito Boyz,29 ,3 ,3 
881,Rose Bakery & Cafe,29 ,3 ,3 
882,Wingporium,29 ,4 ,4 
883,Swiss Chalet Rotisserie & Grill,29 ,2 ,2 
884,Pizza Hut,29 ,4 ,4 
885,Pho Ba Ca Restaurant Corporation,29 ,3 ,3 
886,East China Take-Out,29 ,4 ,4 
887,Emerald Chinese Restaurant,136612 ,2 ,2 
888,Buk Chang Dong Soon Tofu,136612 ,4 ,4 
889,Mary Browns Chicken & Taters,136612 ,5 ,5 
890,Snug Harbour,136612 ,4 ,4 
891,San Francesco Foods,136612 ,4 ,4 
892,Green Fusion,136612 ,1 ,1 
893,Bubble Republic Tea House,136612 ,2 ,2 
894,Emerald Chinese Restaurant,30 ,3 ,3 
895,Tako Sushi,30 ,3 ,3 
896,Bombay Bhel,30 ,4 ,4 
897,JXY Dumpling Restaurant,30 ,4 ,4 
898,Potluck Restaurant,30 ,5 ,5 
899,Yuzu No Hana,30 ,5 ,5 
900,SU&SHI Noodle Bar - Yorkdale,30 ,3 ,3 
901,Emerald Chinese Restaurant,49783 ,1 ,1 
902,1915 Lan Zhou Ramen,49783 ,3 ,3 
903,Lucullus Bakers & Roasters,49783 ,4 ,4 
904,St-Viateur Bagel & CafÃ©,49783 ,5 ,5 
905,Noodle Factory,49783 ,4 ,4 
906,Duck,49783 ,5 ,5 
907,Lobster Monster,49783 ,4 ,4 
908,Emerald Chinese Restaurant,40118 ,2 ,2 
909,Swan Restaurant,40118 ,3 ,3 
910,Simply Thai Cuisine,40118 ,3 ,3 
911,The Good Fork,40118 ,4 ,4 
912,Rogues Restaurant,40118 ,2 ,2 
913,Sukho Thai,40118 ,3 ,3 
914,Skin+Bones,40118 ,5 ,5 
915,Emerald Chinese Restaurant,31 ,4 ,4 
916,Buk Chang Dong Soon Tofu,31 ,5 ,5 
917,Green Grotto,31 ,4 ,4 
918,Bombay Bhel,31 ,4 ,4 
919,KooKoo Chicken,31 ,5 ,5 
920,Happy Jade Seafood Chinese Restaurant,31 ,4 ,4 
921,Oceans Fresh Food Market,31 ,4 ,4 
922,Kenzo,31 ,4 ,4 
923,Wendel Clark's,31 ,4 ,4 
924,Bubble Republic Tea House,31 ,4 ,4 
925,Wind Japanese & Thai,31 ,3 ,3 
926,Spoon,31 ,5 ,5 
927,Le Cartet,31 ,5 ,5 
928,Burrito Boyz,31 ,4 ,4 
929,Viet Thai Restaurant,31 ,3 ,3 
930,Best Friend Restaurant,31 ,4 ,4 
931,Sukho Thai,31 ,4 ,4 
932,Secret Pizza,31 ,5 ,5 
933,Sun Sun Seafood Chinese Cuisine Restaurant,31 ,1 ,1 
934,Avani Asian Indian bistro,31 ,5 ,5 
935,Wicked Spoon,31 ,5 ,5 
936,Elegance Chinese Cuisine & Banquet,31 ,4 ,4 
937,Chou Izakaya,31 ,3 ,3 
938,Myungdong Noodle Shabushabu,31 ,3 ,3 
939,Lola's Kitchen,31 ,5 ,5 
940,Yin Ji Chang Fen,31 ,5 ,5 
941,The Fritter King,31 ,3 ,3 
942,Red Lobster,31 ,1 ,1 
943,EDO,31 ,4 ,4 
944,Yunshang Rice Noodle House - Warden,31 ,3 ,3 
945,Jang Kang,31 ,4 ,4 
946,Bakery Nakamura,31 ,4 ,4 
947,Emerald Chinese Restaurant,32 ,3 ,3 
948,Restaurant Village Grec,32 ,3 ,3 
949,Molisana Bakery,32 ,5 ,5 
950,Molisana Bakery,32 ,4 ,4 
951,Hibi,32 ,2 ,2 
952,Jardin Nelson,32 ,3 ,3 
953,Restaurant Thai Delice & Sushi,32 ,3 ,3 
954,Joya Bistro,32 ,4 ,4 
955,Petinos,32 ,3 ,3 
956,Bar Ã  Beurre,32 ,5 ,5 
957,Carmine's Tuscany Grill,32 ,5 ,5 
958,Pylos,32 ,4 ,4 
959,Au Kouign-Amann,32 ,5 ,5 
960,St-Viateur Bagel & CafÃ©,32 ,5 ,5 
961,Turtle Jack's Muskoka Grill,32 ,5 ,5 
962,Yuan Lei,32 ,3 ,3 
963,Pho Bac 97,32 ,4 ,4 
964,Vinnie Gambini,32 ,1 ,1 
965,Le Tire-Bouchon Bistro Parisien,32 ,3 ,3 
966,Ola Kala,32 ,5 ,5 
967,Bistro Mimi's,32 ,4 ,4 
968,Les 3 Maria,32 ,4 ,4 
969,Arahova Souvlaki,32 ,3 ,3 
970,Restaurant Nickels,32 ,3 ,3 
971,Au Vieux Duluth,32 ,5 ,5 
972,Qing Hua Chinatown,32 ,4 ,4 
973,Pendeliâ€™s Pizza,32 ,2 ,2 
974,Beira Mar,32 ,3 ,3 
975,Mikasa,32 ,5 ,5 
976,Quesada Burritos & Tacos,32 ,4 ,4 
977,Ding Tai Fung,32 ,5 ,5 
978,Mercato Della Pescheria,32 ,4 ,4 
979,Warriach Bar and Grill,32 ,4 ,4 
980,Restaurant Xi'An Lina Tang,32 ,5 ,5 
981,Patisserie La Legende,32 ,4 ,4 
982,Le Cristal Chinois,32 ,4 ,4 
983,Zefyros,32 ,5 ,5 
984,Emerald Chinese Restaurant,34 ,1 ,1 
985,Emerald Chinese Restaurant,57879 ,3 ,3 
986,Estiatorio Yia Sou!,57879 ,3 ,3 
987,Frite Alors,57879 ,3 ,3 
988,The Good Fork,57879 ,4 ,4 
989,Pourquoi Pas Espresso Bar,57879 ,4 ,4 
990,Rooster Coffee House,57879 ,5 ,5 
991,Ripples,57879 ,4 ,4 
992,Kupfert & Kim,57879 ,2 ,2 
993,Qoola Frozen Yogurt Bar,57879 ,4 ,4 
994,Little Nicky's Coffee,57879 ,4 ,4 
995,Mandy's,57879 ,4 ,4 
996,CafÃ© Olimpico,57879 ,4 ,4 
997,Emerald Chinese Restaurant,5573 ,4 ,4 
998,The Golden Pheasant,5573 ,5 ,5 
999,Boston Pizza,5573 ,4 ,4 
1000,Milestones Restaurants,5573 ,3 ,3 
1001,229,5573 ,4 ,4 
1002,Sushi Mugen,5573 ,4 ,4 
1003,Wok Of Fame,5573 ,4 ,4 
1004,Pita Grill,5573 ,5 ,5 
1005,Jack Astor's Bar & Grill,5573 ,3 ,3 
1006,Chop Chop,5573 ,5 ,5 
1007,Sushi Bar,5573 ,5 ,5 
1008,Sunset Grill,5573 ,4 ,4 
1009,Starbucks,5573 ,5 ,5 
1010,Pasta Tutti Giorni,5573 ,4 ,4 
1011,The Keg Steakhouse + Bar - Yonge + Eglinton,5573 ,5 ,5 
1012,Brickyard Grounds,5573 ,5 ,5 
1013,KINTON RAMEN,5573 ,5 ,5 
1014,Chako,5573 ,4 ,4 
1015,French Corner Bakery & Patisserie,5573 ,5 ,5 
1016,Boston Pizza,5573 ,4 ,4 
1017,Harvey's & Swiss Chalet Combo,5573 ,4 ,4 
1018,The Keg,5573 ,4 ,4 
1019,Boston Pizza,5573 ,4 ,4 
1020,Starbucks,5573 ,5 ,5 
1021,Popeyes Louisiana Kitchen,5573 ,4 ,4 
1022,Siamese Thai Cuisine,5573 ,4 ,4 
1023,Helmand Kabob Afghan Cuisine,5573 ,3 ,3 
1024,Fionn Maccools,5573 ,5 ,5 
1025,Bubble Republic Tea House,5573 ,3 ,3 
1026,McDonald's,5573 ,4 ,4 
1027,Tea Room,5573 ,4 ,4 
1028,Emerald Chinese Restaurant,35 ,2 ,2 
1029,Dani Sushi Japanese & Korean Restaurant,35 ,4 ,4 
1030,Zakopane Deli,35 ,1 ,1 
1031,Emerald Chinese Restaurant,36 ,1 ,1 
1032,Pho Lien,36 ,3 ,3 
1033,Go Topoki,36 ,2 ,2 
1034,Fresh Burger,36 ,4 ,4 
1035,Schmaltz Appetizing,36 ,2 ,2 
1036,DIPPED,36 ,2 ,2 
1037,Makkal Chon,36 ,2 ,2 
1038,Simone's Caribbean Restaurant,36 ,2 ,2 
1039,Wonton Chai Noodle,36 ,1 ,1 
1040,China Town Kim Fung,36 ,2 ,2 
1041,Emerald Chinese Restaurant,37 ,2 ,2 
1042,Happy Jade Seafood Chinese Restaurant,37 ,5 ,5 
1043,Emerald Chinese Restaurant,38 ,3 ,3 
1044,Buca Yorkville,38 ,2 ,2 
1045,Bourbon Street Smokehouse,38 ,5 ,5 
1046,Luckee,38 ,3 ,3 
1047,Krazy Roll,38 ,3 ,3 
1048,Krazy Roll,38 ,5 ,5 
1049,OverEasy Restaurant,38 ,2 ,2 
1050,Axia Restaurant & Bar,38 ,1 ,1 
1051,The Kingsâ€™ Plate,38 ,3 ,3 
1052,Fired Up,38 ,2 ,2 
1053,Skymark Deli,38 ,3 ,3 
1054,La SociÃ©tÃ© MontrÃ©al,38 ,4 ,4 
1055,Greek & Co,38 ,3 ,3 
1056,Sora Sushi Bar,38 ,5 ,5 
1057,Trattoria Taverniti,38 ,3 ,3 
1058,Andiamo Pasta Plus,38 ,4 ,4 
1059,Hina Sushi,38 ,5 ,5 
1060,Hina Sushi,38 ,4 ,4 
1061,Sushitto On the Road,38 ,4 ,4 
1062,Mitzi's CafÃ©,38 ,3 ,3 
1063,Chako,38 ,3 ,3 
1064,Wilbur Mexicana,38 ,5 ,5 
1065,Sehmi Japanese Restaurant,38 ,4 ,4 
1066,Jamie's Italian,38 ,3 ,3 
1067,Saucy Kytchen,38 ,2 ,2 
1068,Mezza Notte Trattoria,38 ,4 ,4 
1069,Big Butcher Barbeque,38 ,2 ,2 
1070,Taverna Mercatto,38 ,3 ,3 
1071,Sunbeam Grill Restaurant,38 ,2 ,2 
1072,Momiji Japanese Restaurant,38 ,5 ,5 
1073,L'espresso Bar Mercurio,38 ,4 ,4 
1074,Inspire Restaurant,38 ,4 ,4 
1075,Emerald Chinese Restaurant,39 ,4 ,4 
1076,Summit Garden Chinese,39 ,4 ,4 
1077,Viet Thai Restaurant,39 ,4 ,4 
1078,Montana's BBQ & Bar,39 ,1 ,1 
1079,San Francesco Foods,39 ,4 ,4 
1080,Emerald Chinese Restaurant,162419 ,4 ,4 
1081,TBG's Balkan Steakhouse,162419 ,2 ,2 
1082,Emerald Chinese Restaurant,40 ,1 ,1 
1083,Emerald Chinese Restaurant,41 ,1 ,1 
1084,Emerald Chinese Restaurant,42 ,1 ,1 
1085,Emerald Chinese Restaurant,43 ,1 ,1 
1086,Rifca's Mediterranean Kitchen,43 ,5 ,5 
1087,Fresh Burger,43 ,5 ,5 
1088,King Henry's Arms,43 ,4 ,4 
1089,King Henry's Arms,43 ,5 ,5 
1090,Cheers Chicken & Beers,43 ,5 ,5 
1091,Copa By Sea,43 ,5 ,5 
1092,Spoonful,43 ,4 ,4 
1093,Home of Hot Taste,43 ,4 ,4 
1094,Hakka Ren,43 ,5 ,5 
1095,The Indian Cuisine,43 ,5 ,5 
1096,York Fish & Chips,43 ,4 ,4 
1097,Asian Garden Hakka Restaurant,43 ,5 ,5 
1098,Emerald Chinese Restaurant,63086 ,5 ,5 
1099,Wok Of Fame,63086 ,4 ,4 
1100,Spoonful,63086 ,2 ,2 
1101,The Keg,63086 ,5 ,5 
1102,JOEY Sherway,63086 ,4 ,4 
1103,Dumpling House Restaurant,63086 ,4 ,4 
1104,Emerald Chinese Restaurant,44 ,1 ,1 
1105,Emerald Chinese Restaurant,45 ,4 ,4 
1106,Starbucks,45 ,4 ,4 
1107,KFC,45 ,4 ,4 
1108,Green Grotto,45 ,3 ,3 
1109,Real Canadian Superstore,45 ,4 ,4 
1110,Longos,45 ,4 ,4 
1111,Bombay Bhel,45 ,5 ,5 
1112,Rite Aid,45 ,3 ,3 
1113,Cora Breakfast and Lunch,45 ,4 ,4 
1114,Smart Cook,45 ,3 ,3 
1115,Beerbistro,45 ,4 ,4 
1116,Wendy's,45 ,2 ,2 
1117,Church's Chicken,45 ,4 ,4 
1118,Michael-Angelo's Market Place,45 ,4 ,4 
1119,Zauq,45 ,4 ,4 
1120,Food Basics,45 ,4 ,4 
1121,Harvey's,45 ,3 ,3 
1122,Whole Foods Market - Markham,45 ,4 ,4 
1123,Waffle House,45 ,3 ,3 
1124,Wimpy's Diner,45 ,4 ,4 
1125,Wendy's,45 ,4 ,4 
1126,The Grocery Outlet,45 ,5 ,5 
1127,Lazar Famous Deli & Bakery,45 ,5 ,5 
1128,La Prep,45 ,5 ,5 
1129,Charlotte Premium Outlets,45 ,4 ,4 
1130,Las Vegas South Premium Outlets,45 ,4 ,4 
1131,Starbucks,45 ,4 ,4 
1132,Blossom Vegetarian,45 ,3 ,3 
1133,A&W,45 ,4 ,4 
1134,California Sandwiches,45 ,5 ,5 
1135,La Scala Cuisine,45 ,4 ,4 
1136,Taco Bell,45 ,3 ,3 
1137,Francesca Italian Bakery & Delicatessen,45 ,4 ,4 
1138,Schlotzsky's,45 ,4 ,4 
1139,Tim Hortons,45 ,3 ,3 
1140,Kandahar Kabab,45 ,3 ,3 
1141,Kandahar Kabab,45 ,5 ,5 
1142,The Flavours Classic Indian Cusine,45 ,5 ,5 
1143,Freshii,45 ,4 ,4 
1144,Starbucks,45 ,3 ,3 
1145,Pho Metro,45 ,4 ,4 
1146,Olive Garden Italian Restaurant,45 ,4 ,4 
1147,Michael's No Frills,45 ,3 ,3 
1148,Felix & Norton,45 ,5 ,5 
1149,Sunfood Supermarket,45 ,3 ,3 
1150,Golden Wok Restaurant,45 ,3 ,3 
1151,Starbucks,45 ,4 ,4 
1152,Social Eatery,45 ,5 ,5 
