,title,genres,user
2,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,2745.0
3,Dhoom (2004),Action|Crime|Musical|Romance,2745.0
4,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,2745.0
5,Cyber City Oedo 808 (1990),Action|Animation|Crime|Horror|Sci-Fi,2745.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,2745.0
523,Schindler's List (1993),Drama|War,2745.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,2745.0
3061,"Green Mile, The (1999)",Crime|Drama,2745.0
0,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,2768.0
1,Battlefield Baseball (Jigoku kôshien) (2003),Action|Horror|Musical,2768.0
2,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,2768.0
3,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,2768.0
4,Phantom of the Opera (1943),Horror|Musical|Thriller,2768.0
5,Mutant Hunt (1987),Action|Horror|Sci-Fi|Thriller,2768.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,2768.0
3061,"Green Mile, The (1999)",Crime|Drama,2768.0
765,Trainspotting (1996),Comedy|Crime|Drama,2768.0
1945,Saving Private Ryan (1998),Action|Drama|War,2768.0
0,Deadline at Dawn (1946),Film-Noir|Mystery|Romance|Thriller,2836.0
1,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,2836.0
2,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,2836.0
3,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,2836.0
4,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,2836.0
5,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,2836.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,2836.0
23262,Interstellar (2014),Sci-Fi|IMAX,2836.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,2836.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,2836.0
0,"Runaways, The (2010)",Drama|Musical,2867.0
1,Nob Hill (1945),Drama|Musical,2867.0
2,High School Musical 3: Senior Year (2008),Musical,2867.0
3,Center Stage (2000),Drama|Musical,2867.0
4,Black Tights (1-2-3-4 ou Les Collants noirs) (1960),Drama|Musical,2867.0
5,Billy's Holiday (1995),Drama|Musical,2867.0
49945,Ashes and Snow (2005),Documentary,2867.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,2867.0
2773,American Beauty (1999),Drama|Romance,2867.0
1564,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,2867.0
0,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,2878.0
1,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,2878.0
2,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,2878.0
3,Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996),Comedy|Horror|Musical|Western,2878.0
4,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,2878.0
5,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,2878.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,2878.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,2878.0
290,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,2878.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,2878.0
0,The Bride (1985),Horror|Romance|Sci-Fi|Thriller,2956.0
1,Automatic (1995),Action|Horror|Sci-Fi|Thriller,2956.0
2,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,2956.0
3,I Am Omega (2007),Action|Horror|Sci-Fi|Thriller,2956.0
4,Dark Angel (I Come in Peace) (1990),Action|Horror|Sci-Fi|Thriller,2956.0
5,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,2956.0
7042,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy,2956.0
4898,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,2956.0
5854,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,2956.0
1213,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,2956.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,3049.0
1,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,3049.0
2,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,3049.0
3,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,3049.0
4,Lured (1947),Crime|Film-Noir|Mystery|Thriller,3049.0
5,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,3049.0
2418,Office Space (1999),Comedy|Crime,3049.0
10908,V for Vendetta (2006),Action|Sci-Fi|Thriller|IMAX,3049.0
12444,In Bruges (2008),Comedy|Crime|Drama|Thriller,3049.0
6831,Love Actually (2003),Comedy|Drama|Romance,3049.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,3080.0
1,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,3080.0
2,Kill or Be Killed (2016),Horror|Mystery|Thriller|Western,3080.0
3,Deadline at Dawn (1946),Film-Noir|Mystery|Romance|Thriller,3080.0
4,Invisible Ghost (1941),Action|Horror|Mystery|Thriller,3080.0
5,The Final Storm (2010),Action|Horror|Mystery|Thriller,3080.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,3080.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,3080.0
3061,"Green Mile, The (1999)",Crime|Drama,3080.0
213,Before Sunrise (1995),Drama|Romance,3080.0
0,"Legend of Sleepy Hollow, The (1949)",Animation|Comedy|Horror|Musical,3105.0
1,Cyber City Oedo 808 (1990),Action|Animation|Crime|Horror|Sci-Fi,3105.0
2,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,3105.0
3,Daphne & Velma (2018),Action|Comedy|Crime|Horror,3105.0
4,Ticked-Off Trannies with Knives (2010),Action|Comedy|Crime|Horror|Thriller,3105.0
5,Dracula: Dead and Loving It (1995),Comedy|Horror,3105.0
51334,Grey Owl (1999),Action|Drama|Romance|Western,3105.0
35237,Running the Sahara (2009),Documentary,3105.0
523,Schindler's List (1993),Drama|War,3105.0
1945,Saving Private Ryan (1998),Action|Drama|War,3105.0
0,To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,3144.0
1,3 Blind Mice (2003),Crime|Mystery|Romance|Thriller,3144.0
2,"Oxford Murders, The (2007)",Crime|Mystery|Romance|Thriller,3144.0
3,S. Darko (S. Darko: A Donnie Darko Tale) (2009),Crime|Mystery|Sci-Fi|Thriller,3144.0
4,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,3144.0
5,Stakeout (1987),Comedy|Crime|Romance|Thriller,3144.0
11142,Little Miss Sunshine (2006),Adventure|Comedy|Drama,3144.0
22501,"Secret Life of Walter Mitty, The (2013)",Adventure|Comedy|Drama,3144.0
5532,Red Dragon (2002),Crime|Mystery|Thriller,3144.0
2189,Rush Hour (1998),Action|Comedy|Crime|Thriller,3144.0
0,The Nutcracker in 3D (2009),Action|Children|Fantasy|Musical,3162.0
1,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,3162.0
2,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,3162.0
3,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,3162.0
4,Battlefield Baseball (Jigoku kôshien) (2003),Action|Horror|Musical,3162.0
5,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,3162.0
35237,Running the Sahara (2009),Documentary,3162.0
12040,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,3162.0
7982,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,3162.0
9587,Hotel Rwanda (2004),Drama|War,3162.0
0,Red State (2011),Action|Crime|Horror|Thriller,3212.0
1,VANish (2015),Action|Crime|Horror|Thriller,3212.0
2,Carnage Park (2016),Action|Crime|Horror|Thriller,3212.0
3,Maniac Cop (1988),Action|Crime|Horror|Thriller,3212.0
4,Robo Vampire (1988),Action|Crime|Horror|Thriller,3212.0
5,Cold & Dark (2005),Action|Crime|Horror|Thriller,3212.0
33550,El camino (2008),Drama,3212.0
213,Before Sunrise (1995),Drama|Romance,3212.0
7955,Before Sunset (2004),Drama|Romance,3212.0
1596,Gattaca (1997),Drama|Sci-Fi|Thriller,3212.0
0,Singapore (1947),Action|Adventure|Crime|Film-Noir|Romance,3233.0
1,Rogues' Regiment (1948),Action|Adventure|Film-Noir|Thriller|War,3233.0
2,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,3233.0
3,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,3233.0
4,Drona (2008),Action|Adventure|Fantasy|Musical,3233.0
5,Once Upon a Warrior (Anaganaga O Dheerudu) (2011),Action|Adventure|Fantasy|Musical|Romance,3233.0
19861,Eastwood on Eastwood (1997),Documentary,3233.0
12356,There Will Be Blood (2007),Drama|Western,3233.0
28936,Beastie Boys: Sabotage (1994),(no genres listed),3233.0
1427,Lost Highway (1997),Crime|Drama|Fantasy|Film-Noir|Mystery|Romance,3233.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,3252.0
1,Blues in the Night (1941),Drama|Film-Noir|Musical,3252.0
2,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,3252.0
3,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)",Children|Musical|Mystery,3252.0
4,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,3252.0
5,"House on Telegraph Hill, The (1951)",Drama|Film-Noir|Mystery|Thriller,3252.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,3252.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,3252.0
23262,Interstellar (2014),Sci-Fi|IMAX,3252.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,3252.0
0,8 Women (2002),Comedy|Crime|Musical|Mystery,3262.0
1,Trapped in the Closet: Chapters 1-12 (2005),Drama|Musical,3262.0
2,Guy and Madeline on a Park Bench (2009),Drama|Musical,3262.0
3,Nob Hill (1945),Drama|Musical,3262.0
4,My Blue Heaven (1950),Drama|Musical,3262.0
5,Dickson Experimental Sound Film (1894),Musical,3262.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,3262.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,3262.0
1645,Good Will Hunting (1997),Drama|Romance,3262.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,3262.0
0,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,3298.0
1,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,3298.0
2,You'll Find Out (1940),Comedy|Horror|Musical|Mystery|Romance,3298.0
3,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,3298.0
4,Phantom of the Opera (1943),Horror|Musical|Thriller,3298.0
5,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,3298.0
14475,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,3298.0
3934,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,3298.0
4868,Ocean's Eleven (2001),Crime|Thriller,3298.0
11194,Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,3298.0
0,I Wake Up Screaming (1941),Crime|Film-Noir|Mystery|Romance|Thriller,3329.0
1,Backfire (1950),Crime|Film-Noir|Mystery|Romance|Thriller,3329.0
2,Fallen Angel (1945),Crime|Film-Noir|Mystery|Romance,3329.0
3,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,3329.0
4,Vice (2008),Crime|Film-Noir|Mystery|Thriller,3329.0
5,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,3329.0
3918,Snatch (2000),Comedy|Crime|Thriller,3329.0
352,Forrest Gump (1994),Comedy|Drama|Romance|War,3329.0
3061,"Green Mile, The (1999)",Crime|Drama,3329.0
2458,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,3329.0
0,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,3405.0
1,Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),Crime|Film-Noir|Horror|Romance|Thriller,3405.0
2,Dhoom (2004),Action|Crime|Musical|Romance,3405.0
3,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,3405.0
4,Cold & Dark (2005),Action|Crime|Horror|Thriller,3405.0
5,VANish (2015),Action|Crime|Horror|Thriller,3405.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,3405.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,3405.0
523,Schindler's List (1993),Drama|War,3405.0
13691,Inglourious Basterds (2009),Action|Drama|War,3405.0
0,Radioactive Dreams (1985),Action|Comedy|Film-Noir|Musical|Sci-Fi,3429.0
1,Dhoom (2004),Action|Crime|Musical|Romance,3429.0
2,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,3429.0
3,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,3429.0
4,Vice (2008),Crime|Film-Noir|Mystery|Thriller,3429.0
5,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,3429.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,3429.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,3429.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,3429.0
3061,"Green Mile, The (1999)",Crime|Drama,3429.0
0,Affair in Trinidad (1952),Drama|Film-Noir|Musical|Thriller,3450.0
1,Dead Time: Kala (2007),Crime|Fantasy|Film-Noir|Thriller,3450.0
2,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,3450.0
3,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,3450.0
4,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,3450.0
5,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,3450.0
523,Schindler's List (1993),Drama|War,3450.0
1945,Saving Private Ryan (1998),Action|Drama|War,3450.0
5891,Catch Me If You Can (2002),Crime|Drama,3450.0
12356,There Will Be Blood (2007),Drama|Western,3450.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,3505.0
1,Invasion of the Body Snatchers (1978),Horror|Mystery|Sci-Fi|Thriller,3505.0
2,Beyond The Sky (2018),Horror|Mystery|Sci-Fi|Thriller,3505.0
3,Dead of Night (1977),Horror|Mystery|Sci-Fi|Thriller,3505.0
4,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,3505.0
5,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,3505.0
1237,Groundhog Day (1993),Comedy|Fantasy|Romance,3505.0
14475,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,3505.0
21921,Imaginary Witness: Hollywood and the Holocaust (2004) ,Documentary,3505.0
4884,"Royal Tenenbaums, The (2001)",Comedy|Drama,3505.0
0,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,3542.0
1,Vice (2008),Crime|Film-Noir|Mystery|Thriller,3542.0
2,Chase a Crooked Shadow (1958),Crime|Film-Noir|Mystery|Thriller,3542.0
3,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,3542.0
4,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,3542.0
5,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,3542.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,3542.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,3542.0
49,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,3542.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,3542.0
0,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,3689.0
1,Otis (2008),Comedy|Crime|Horror|Thriller,3689.0
2,Botched (2007),Comedy|Crime|Horror|Thriller,3689.0
3,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,3689.0
4,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,3689.0
5,Body Bags (1993),Comedy|Horror|Sci-Fi|Thriller,3689.0
23262,Interstellar (2014),Sci-Fi|IMAX,3689.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,3689.0
11386,"Departed, The (2006)",Crime|Drama|Thriller,3689.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,3689.0
0,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,3918.0
1,Jumanji (1995),Adventure|Children|Fantasy,3918.0
2,Grumpier Old Men (1995),Comedy|Romance,3918.0
3,Waiting to Exhale (1995),Comedy|Drama|Romance,3918.0
4,Father of the Bride Part II (1995),Comedy,3918.0
5,Heat (1995),Action|Crime|Thriller,3918.0
45569,The Way We Live Now (2001),Drama|Romance,3918.0
16274,Harry Potter and the Deathly Hallows: Part 1 (2010),Action|Adventure|Fantasy|IMAX,3918.0
13983,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,3918.0
7769,Harry Potter and the Prisoner of Azkaban (2004),Adventure|Fantasy|IMAX,3918.0
0,Nightmare Detective (2006),Crime|Fantasy|Horror|Thriller,4044.0
1,Mary Reilly (1996),Drama|Horror|Thriller,4044.0
2,Carnage Park (2016),Action|Crime|Horror|Thriller,4044.0
3,Maniac Cop (1988),Action|Crime|Horror|Thriller,4044.0
4,Robo Vampire (1988),Action|Crime|Horror|Thriller,4044.0
5,Red State (2011),Action|Crime|Horror|Thriller,4044.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,4044.0
23262,Interstellar (2014),Sci-Fi|IMAX,4044.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,4044.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,4044.0
0,Sweeney Todd: The Demon Barber of Fleet Street (2007),Drama|Horror|Musical|Thriller,4048.0
1,Phantom of the Opera (1943),Horror|Musical|Thriller,4048.0
2,Sweeney Todd: The Demon Barber of Fleet Street (1982),Drama|Horror|Musical|Thriller,4048.0
3,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi,4048.0
4,"Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981)",Comedy|Horror|Musical|Sci-Fi,4048.0
5,What's the Matter with Helen? (1971),Crime|Drama|Horror|Musical,4048.0
23262,Interstellar (2014),Sci-Fi|IMAX,4048.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,4048.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,4048.0
4133,Memento (2000),Mystery|Thriller,4048.0
0,"Adventures of Mary-Kate and Ashley, The: The Case of the United States Navy Adventure (1997)",Children|Musical|Mystery,4106.0
1,"Adventures of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)",Children|Musical|Mystery,4106.0
2,Eddie and the Cruisers (1983),Drama|Musical|Mystery,4106.0
3,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller,4106.0
4,This Is Not a Love Song (2002),Children|Mystery|Thriller,4106.0
5,The Cokeville Miracle (2015),Children|Drama|Mystery|Thriller,4106.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,4106.0
290,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,4106.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,4106.0
13691,Inglourious Basterds (2009),Action|Drama|War,4106.0
0,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,4138.0
1,Cyrus: Mind of a Serial Killer (2010),Crime|Horror|Mystery|Thriller,4138.0
2,The Seamstress (2009),Crime|Horror|Mystery|Thriller,4138.0
3,"Nature of the Beast, The (1995)",Crime|Horror|Mystery|Thriller,4138.0
4,"Sherlock Holmes in Pearl of Death (Pearl of Death, The) (1944)",Crime|Horror|Mystery|Thriller,4138.0
5,Anatomy of a Psycho (1961),Crime|Horror|Mystery|Thriller,4138.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,4138.0
2874,Fight Club (1999),Action|Crime|Drama|Thriller,4138.0
293,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,4138.0
46,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,4138.0
0,"Objective, The (2008)",Horror|Sci-Fi|Thriller|War,4179.0
1,Caltiki the Undying Monster (1959),Adventure|Horror|Sci-Fi|Thriller,4179.0
2,Snakeman (2005),Adventure|Horror|Sci-Fi|Thriller,4179.0
3,"Deep, The (1977)",Adventure|Horror|Mystery|Thriller,4179.0
4,Dark Woods (Villmark) (2003),Adventure|Horror|Mystery|Thriller,4179.0
5,Krrish (2006),Adventure|Musical|Romance|Sci-Fi,4179.0
19861,Eastwood on Eastwood (1997),Documentary,4179.0
4783,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,4179.0
8191,Shaun of the Dead (2004),Comedy|Horror,4179.0
11688,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,4179.0
0,The Man Who Wasn't There (1983),Action|Comedy|Fantasy|Sci-Fi,4203.0
1,Petey Wheatstraw (1977),Action|Comedy|Fantasy|Sci-Fi,4203.0
2,The Return of Captain Invincible (1983),Action|Comedy|Fantasy|Sci-Fi,4203.0
3,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,4203.0
4,Iron Sky the Coming Race (2016),Action|Comedy|Fantasy|Sci-Fi,4203.0
5,Dark Rising 2:  Summer Strikes Back (2011),Action|Comedy|Fantasy|Sci-Fi,4203.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,4203.0
47823,There Once Was a Dog (1982),Animation|Children|Comedy,4203.0
23262,Interstellar (2014),Sci-Fi|IMAX,4203.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,4203.0
0,Moon 44 (1990),Action|Film-Noir|Sci-Fi|Thriller,4226.0
1,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller,4226.0
2,Resident Evil: Afterlife (2010),Action|Horror|Sci-Fi|Thriller|IMAX,4226.0
3,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,4226.0
4,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller,4226.0
5,Hollow Man II (2006),Action|Horror|Sci-Fi|Thriller,4226.0
315,"Shawshank Redemption, The (1994)",Crime|Drama,4226.0
23262,Interstellar (2014),Sci-Fi|IMAX,4226.0
12559,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,4226.0
11425,"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,4226.0
0,Krrish (2006),Adventure|Musical|Romance|Sci-Fi,4231.0
1,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,4231.0
2,"Tales of Hoffmann, The (1951)",Adventure|Fantasy|Musical|Romance,4231.0
3,Dhoom (2004),Action|Crime|Musical|Romance,4231.0
4,Island of Lost Souls (1932),Adventure|Horror|Romance|Sci-Fi,4231.0
5,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,4231.0
