,movieId,Cat1,Cat2,Cat3,Cat4
944,961,Drama,,,
945,962,Crime,Drama,,
946,963,Musical,,,
947,964,Romance,Western,,
948,965,Drama,Mystery,Thriller,
949,966,Drama,War,,
950,967,Western,,,
951,968,Horror,Sci-Fi,Thriller,
952,969,Adventure,Comedy,Romance,War
953,970,Adventure,Comedy,Crime,Drama
954,971,Drama,,,
955,972,Drama,,,
956,973,Comedy,Drama,,
957,974,Drama,Romance,,
958,975,Comedy,Musical,,
959,976,Romance,War,,
960,977,Mystery,,,
961,979,Drama,War,,
962,980,Action,,,
963,981,Drama,,,
964,982,Drama,,,
965,983,Romance,,,
966,984,Comedy,Drama,,
967,985,Documentary,,,
968,986,Adventure,Children,,
969,987,Drama,Romance,,
970,988,Comedy,Drama,,
971,989,Drama,,,
972,990,Action,Adventure,Thriller,
973,991,Drama,,,
974,992,Thriller,,,
975,993,Drama,,,
976,994,Comedy,Drama,,
977,996,Action,Crime,Drama,Thriller
978,997,Drama,Thriller,,
979,998,Action,Crime,,
980,999,Crime,Film-Noir,,
981,1000,Crime,,,
982,1001,Comedy,,,
983,1002,Comedy,Romance,,
984,1003,Drama,Thriller,,
985,1004,Action,Thriller,,
986,1005,Children,Comedy,,
987,1006,Drama,,,
988,1007,Children,Comedy,Western,
989,1008,Adventure,Western,,
990,1009,Adventure,Children,Fantasy,
991,1010,Children,Comedy,,
992,1011,Children,Comedy,Fantasy,Romance
993,1012,Children,Drama,,
994,1013,Children,Comedy,Romance,
995,1014,Children,Comedy,Drama,
996,1015,Adventure,Children,Drama,
997,1016,Children,Comedy,,
998,1017,Adventure,Children,,
999,1018,Children,Comedy,Mystery,
1000,1019,Adventure,Drama,Sci-Fi,
1001,1020,Comedy,,,
1002,1021,Children,Comedy,,
1003,1022,Animation,Children,Fantasy,Musical
1004,1023,Animation,Children,Musical,
1005,1024,Animation,Children,Musical,
1006,1025,Animation,Children,Fantasy,Musical
1007,1026,Children,Drama,,
1008,1027,Adventure,Drama,,
1009,1028,Children,Comedy,Fantasy,Musical
1010,1029,Animation,Children,Drama,Musical
1011,1030,Adventure,Animation,Children,Musical
1012,1031,Adventure,Children,Musical,
1013,1032,Adventure,Animation,Children,Fantasy
1014,1033,Animation,Children,Drama,
1015,1034,Comedy,Crime,Drama,Thriller
1016,1035,Musical,Romance,,
1017,1036,Action,Crime,Thriller,
1018,1037,Action,Horror,Sci-Fi,Thriller
1019,1038,Drama,,,
1020,1039,Documentary,,,
1021,1040,Drama,,,
1022,1041,Drama,,,
1023,1042,Comedy,Drama,,
1024,1043,Drama,Romance,,
1025,1044,Drama,,,
1026,1045,Comedy,Drama,,
1027,1046,Drama,Romance,,
1028,1047,Action,Drama,Thriller,
1029,1049,Action,Adventure,,
1030,1050,Documentary,Drama,,
1031,1051,Drama,,,
1032,1052,Drama,,,
1033,1053,Crime,Drama,Romance,
1034,1054,Drama,,,
1035,1055,Thriller,,,
1036,1056,Drama,,,
1037,1057,Comedy,Musical,Romance,
1038,1058,Drama,,,
1039,1059,Drama,Romance,,
1040,1060,Comedy,Drama,,
1041,1061,Thriller,,,
1042,1062,Drama,,,
1043,1063,Drama,,,
1044,1064,Animation,Children,Comedy,Fantasy
1045,1065,Mystery,,,
1046,1066,Comedy,Musical,Romance,
1047,1067,Comedy,Musical,Romance,
1048,1068,Crime,Film-Noir,,
1049,1069,Crime,Film-Noir,Thriller,
1050,1070,Adventure,,,
1051,1071,Romance,War,,
1052,1073,Children,Comedy,Fantasy,Musical
1053,1075,Comedy,Romance,,
1054,1076,Drama,Horror,Thriller,
1055,1077,Comedy,Sci-Fi,,
1056,1078,Comedy,War,,
1057,1079,Comedy,Crime,,
1058,1080,Comedy,,,
1059,1081,Comedy,Musical,Romance,
1060,1082,Drama,,,
1061,1083,Comedy,Musical,,
1062,1084,Crime,Drama,,
1063,1085,Adventure,Drama,,
1064,1086,Crime,Mystery,Thriller,
1065,1087,Musical,,,
1066,1088,Drama,Musical,Romance,
1067,1089,Crime,Mystery,Thriller,
1068,1090,Drama,War,,
1069,1091,Comedy,,,
1070,1092,Crime,Mystery,Thriller,
1071,1093,Drama,,,
1072,1094,Drama,Romance,Thriller,
1073,1095,Drama,,,
1074,1096,Drama,,,
1075,1097,Children,Drama,Sci-Fi,
1076,1098,Comedy,,,
1077,1099,Children,Drama,Fantasy,
1078,1100,Action,Drama,Romance,
1079,1101,Action,Romance,,
1080,1102,Action,,,
1081,1103,Drama,,,
1082,1104,Drama,,,
1083,1105,Horror,,,
1084,1106,Documentary,,,
1085,1107,Comedy,,,
1086,1109,Drama,,,
1087,1110,Action,,,
1088,1111,Documentary,,,
1089,1112,Action,Comedy,Drama,
1090,1113,Comedy,,,
1091,1114,Crime,Drama,,
1092,1115,Drama,,,
1093,1116,Drama,,,
1094,1117,Drama,,,
1095,1118,Action,Adventure,Crime,Drama
1096,1119,Drama,,,
1097,1120,Comedy,Drama,,
1098,1121,Drama,,,
1099,1122,Documentary,,,
1100,1123,Documentary,,,
1101,1124,Drama,,,
1102,1125,Comedy,Crime,,
1103,1126,Comedy,Fantasy,,
1104,1127,Action,Adventure,Sci-Fi,Thriller
1105,1128,Horror,,,
1106,1129,Action,Adventure,Sci-Fi,Thriller
1107,1130,Horror,Mystery,,
1108,1131,Drama,Mystery,,
1109,1132,Drama,,,
1110,1133,Comedy,Drama,,
1111,1134,Action,Drama,,
1112,1135,Comedy,,,
1113,1136,Adventure,Comedy,Fantasy,
1114,1137,Romance,,,
1115,1138,Drama,,,
1116,1139,Drama,,,
1117,1140,Drama,,,
1118,1141,Drama,,,
1119,1142,Drama,,,
1120,1143,Comedy,,,
1121,1144,Documentary,,,
1122,1145,Documentary,,,
1123,1146,Comedy,Drama,,
1124,1147,Documentary,,,
1125,1148,Animation,Children,Comedy,Crime
1126,1149,Documentary,Drama,,
1127,1150,Drama,,,
1128,1151,Animation,Comedy,Drama,Fantasy
1129,1152,Crime,Film-Noir,Thriller,
1130,1153,Film-Noir,,,
1131,1154,Film-Noir,,,
1132,1155,Drama,,,
1133,1156,Drama,,,
1134,1157,Drama,,,
1135,1158,Comedy,,,
1136,1159,Romance,,,
1137,1160,Comedy,,,
1138,1161,Drama,War,,
1139,1162,Comedy,Drama,,
1140,1163,Drama,,,
1141,1164,Drama,,,
1142,1165,Drama,Thriller,,
1143,1166,Comedy,,,
1144,1167,Comedy,,,
1145,1168,Action,Adventure,Horror,
1146,1169,Documentary,,,
1147,1170,Action,,,
1148,1171,Comedy,,,
1149,1172,Drama,,,
1150,1173,Comedy,Drama,,
1151,1174,Comedy,,,
1152,1175,Comedy,Drama,Romance,
1153,1176,Drama,Fantasy,Romance,
1154,1177,Drama,Romance,,
1155,1178,Drama,War,,
1156,1179,Crime,Drama,Film-Noir,
1157,1180,Comedy,,,
1158,1181,Western,,,
1159,1183,Drama,Romance,War,
1160,1184,Comedy,Drama,,
1161,1185,Drama,,,
1162,1186,Drama,,,
1163,1187,Drama,,,
1164,1188,Comedy,Romance,,
1165,1189,Documentary,,,
1166,1190,Crime,Drama,Romance,
1167,1191,Documentary,Musical,,
1168,1192,Documentary,,,
1169,1193,Drama,,,
1170,1194,Comedy,,,
1171,1196,Action,Adventure,Sci-Fi,
1172,1197,Action,Adventure,Comedy,Fantasy
1173,1198,Action,Adventure,,
1174,1199,Fantasy,Sci-Fi,,
1175,1200,Action,Adventure,Horror,Sci-Fi
1176,1201,Action,Adventure,Western,
1177,1202,Comedy,,,
1178,1203,Drama,,,
1179,1204,Adventure,Drama,War,
1180,1206,Crime,Drama,Sci-Fi,Thriller
1181,1207,Drama,,,
1182,1208,Action,Drama,War,
1183,1209,Action,Drama,Western,
1184,1210,Action,Adventure,Sci-Fi,
1185,1211,Drama,Fantasy,Romance,
1186,1212,Film-Noir,Mystery,Thriller,
1187,1213,Crime,Drama,,
1188,1214,Horror,Sci-Fi,,
1189,1215,Action,Adventure,Comedy,Fantasy
1190,1216,Adventure,Drama,Romance,
1191,1217,Drama,War,,
1192,1218,Action,Crime,Drama,Thriller
1193,1219,Crime,Horror,,
1194,1220,Action,Comedy,Musical,
1195,1221,Crime,Drama,,
1196,1222,Drama,War,,
1197,1223,Adventure,Animation,Children,Comedy
1198,1224,Action,Drama,Romance,War
1199,1225,Drama,,,
1200,1226,Drama,Romance,,
1201,1227,Crime,Drama,,
1202,1228,Drama,,,
1203,1230,Comedy,Romance,,
1204,1231,Drama,,,
1205,1232,Drama,Mystery,Sci-Fi,
1206,1233,Action,Drama,War,
1207,1234,Comedy,Crime,,
1208,1235,Comedy,Drama,Romance,
1209,1236,Comedy,Drama,Romance,
1210,1237,Drama,,,
1211,1238,Comedy,,,
1212,1240,Action,Sci-Fi,Thriller,
1213,1241,Comedy,Fantasy,Horror,
1214,1242,Drama,War,,
1215,1243,Comedy,Drama,,
1216,1244,Comedy,Drama,Romance,
1217,1245,Crime,Drama,Film-Noir,Thriller
1218,1246,Drama,,,
1219,1247,Comedy,Drama,Romance,
1220,1248,Crime,Film-Noir,Thriller,
1221,1249,Action,Crime,Romance,Thriller
1222,1250,Adventure,Drama,War,
1223,1251,Drama,Fantasy,,
1224,1252,Crime,Film-Noir,Mystery,Thriller
1225,1253,Drama,Sci-Fi,Thriller,
1226,1254,Action,Adventure,Drama,Western
1227,1255,Comedy,Horror,Sci-Fi,
1228,1256,Comedy,Musical,War,
1229,1257,Comedy,Romance,,
1230,1258,Horror,,,
1231,1259,Adventure,Drama,,
1232,1260,Crime,Film-Noir,Thriller,
1233,1261,Action,Comedy,Fantasy,Horror
1234,1262,Action,Adventure,Drama,War
1235,1263,Drama,War,,
1236,1264,Action,Drama,Mystery,Romance
1237,1265,Comedy,Fantasy,Romance,
1238,1266,Drama,Western,,
1239,1267,Crime,Thriller,War,
1240,1268,Comedy,Drama,,
1241,1269,Comedy,Mystery,Thriller,
1242,1270,Adventure,Comedy,Sci-Fi,
1243,1271,Comedy,Crime,Drama,
1244,1272,Drama,War,,
1245,1273,Comedy,Drama,Film-Noir,
1246,1274,Action,Adventure,Animation,Sci-Fi
1247,1275,Action,Adventure,Fantasy,
1248,1276,Drama,,,
1249,1277,Comedy,Drama,Romance,
1250,1278,Comedy,Fantasy,,
1251,1279,Comedy,Drama,,
1252,1280,Drama,,,
1253,1281,Comedy,Drama,War,
1254,1282,Animation,Children,Fantasy,Musical
1255,1283,Drama,Western,,
1256,1284,Crime,Film-Noir,Mystery,
1257,1285,Comedy,,,
1258,1286,Drama,Romance,,
1259,1287,Action,Adventure,Drama,
1260,1288,Comedy,,,
1261,1289,Documentary,,,
1262,1290,Drama,Romance,,
1263,1291,Action,Adventure,,
1264,1292,Comedy,Drama,,
1265,1293,Drama,,,
1266,1295,Drama,,,
1267,1296,Drama,Romance,,
1268,1297,Comedy,,,
1269,1298,Drama,Musical,,
1270,1299,Drama,War,,
1271,1300,Comedy,Drama,,
1272,1301,Drama,Sci-Fi,,
1273,1302,Children,Drama,Fantasy,
1274,1303,Adventure,Drama,,
1275,1304,Action,Western,,
1276,1305,Drama,Romance,,
1277,1306,Adventure,Drama,Sci-Fi,
1278,1307,Comedy,Romance,,
1279,1308,Comedy,,,
1280,1309,Drama,Romance,,
1281,1310,Documentary,,,
1282,1311,Comedy,,,
1283,1312,Drama,,,
1284,1313,Crime,,,
1285,1314,Romance,,,
1286,1315,Documentary,,,
1287,1316,Drama,,,
1288,1317,Comedy,,,
1289,1318,Comedy,Drama,,
1290,1319,Documentary,,,
1291,1320,Action,Horror,Sci-Fi,Thriller
1292,1321,Comedy,Horror,Thriller,
1293,1322,Horror,,,
1294,1323,Horror,,,
1295,1324,Horror,,,
1296,1325,Horror,,,
1297,1326,Horror,,,
1298,1327,Drama,Horror,Mystery,Thriller
1299,1328,Horror,,,
1300,1329,Horror,,,
1301,1330,Horror,,,
1302,1331,Horror,,,
1303,1332,Horror,Thriller,,
1304,1333,Horror,Thriller,,
1305,1334,Horror,Sci-Fi,,
1306,1335,Horror,Mystery,,
1307,1336,Horror,Thriller,,
1308,1337,Drama,Horror,Thriller,
1309,1339,Fantasy,Horror,Romance,Thriller
1310,1340,Drama,Horror,Sci-Fi,
1311,1341,Horror,,,
1312,1342,Horror,Thriller,,
1313,1343,Thriller,,,
1314,1344,Crime,Drama,Thriller,
1315,1345,Drama,Fantasy,Horror,Thriller
1316,1346,Drama,Fantasy,Horror,
1317,1347,Horror,Thriller,,
1318,1348,Horror,,,
1319,1349,Horror,,,
1320,1350,Horror,Mystery,Thriller,
1321,1351,Crime,Drama,Thriller,
1322,1352,Crime,Thriller,,
1323,1353,Comedy,Drama,Romance,
1324,1354,Drama,Mystery,,
1325,1355,Horror,Thriller,,
1326,1356,Action,Adventure,Sci-Fi,Thriller
1327,1357,Drama,Romance,,
1328,1358,Drama,,,
1329,1359,Children,Comedy,,
1330,1360,Drama,,,
1331,1361,Documentary,,,
1332,1363,Drama,,,
1333,1364,Drama,,,
1334,1365,Drama,,,
1335,1366,Drama,,,
1336,1367,Adventure,Children,Comedy,
1337,1368,Drama,,,
1338,1369,Drama,Thriller,,
1339,1370,Action,Adventure,Thriller,
1340,1371,Adventure,Sci-Fi,,
1341,1372,Action,Mystery,Sci-Fi,
1342,1373,Action,Sci-Fi,,
1343,1374,Action,Adventure,Sci-Fi,Thriller
1344,1375,Action,Adventure,Sci-Fi,
1345,1376,Adventure,Comedy,Sci-Fi,
1346,1377,Action,Crime,,
1347,1378,Action,Comedy,Western,
1348,1379,Action,Western,,
1349,1380,Comedy,Musical,Romance,
1350,1381,Comedy,Musical,Romance,
1351,1382,Action,Drama,,
1352,1383,Action,Sci-Fi,,
1353,1384,Drama,,,
1354,1385,Action,Drama,Thriller,
1355,1386,Western,,,
1356,1387,Action,Horror,,
1357,1388,Horror,Thriller,,
1358,1389,Action,Horror,,
1359,1390,Comedy,,,
1360,1391,Action,Comedy,Sci-Fi,
1361,1392,Comedy,Drama,,
1362,1393,Drama,Romance,,
1363,1394,Comedy,,,
1364,1395,Comedy,Drama,,
1365,1396,Action,Comedy,Crime,Drama
1366,1397,Drama,,,
1367,1398,Romance,War,,
1368,1399,Drama,,,
1369,1400,Drama,,,
1370,1401,Drama,,,
1371,1404,Crime,Drama,,
1372,1405,Adventure,Animation,Comedy,Crime
1373,1406,Crime,Drama,Mystery,Thriller
1374,1407,Comedy,Horror,Mystery,Thriller
1375,1408,Action,Romance,War,Western
1376,1409,Comedy,Drama,Fantasy,Romance
1377,1410,Comedy,Drama,,
1378,1411,Crime,Drama,Romance,
1379,1412,Drama,,,
1380,1413,Drama,,,
1381,1414,Comedy,,,
1382,1415,Crime,Drama,Romance,
1383,1416,Drama,Musical,,
1384,1417,Drama,,,
1385,1419,Adventure,Drama,,
1386,1420,Documentary,,,
1387,1421,Documentary,,,
1388,1422,Crime,Drama,Mystery,Thriller
1389,1423,Drama,,,
1390,1424,Action,,,
1391,1425,Comedy,,,
1392,1426,Children,,,
1393,1427,Action,Thriller,,
1394,1428,Drama,,,
1395,1429,Action,Adventure,Comedy,Thriller
1396,1430,Comedy,Thriller,,
1397,1431,Action,Comedy,,
1398,1432,Action,Comedy,Crime,Drama
1399,1433,Horror,Sci-Fi,Thriller,
1400,1434,Action,,,
1401,1436,Comedy,,,
1402,1437,Drama,,,
1403,1438,Action,Thriller,,
1404,1439,Comedy,,,
1405,1440,Comedy,,,
1406,1441,Comedy,Romance,,
1407,1442,Drama,,,
1408,1443,Documentary,,,
1409,1444,Comedy,,,
1410,1445,Comedy,War,,
1411,1446,Comedy,Drama,,
1412,1447,Crime,,,
1413,1448,Documentary,,,
1414,1449,Comedy,,,
1415,1450,War,,,
1416,1453,Comedy,Romance,,
1417,1454,Comedy,Drama,,
1418,1455,Comedy,Romance,,
1419,1456,Comedy,,,
1420,1457,Comedy,Drama,Romance,
1421,1458,Drama,Fantasy,Romance,
1422,1459,Mystery,Thriller,,
1423,1460,Children,Comedy,Mystery,
1424,1461,Comedy,,,
1425,1462,Documentary,,,
1426,1463,Comedy,Romance,,
1427,1464,Crime,Drama,Fantasy,Film-Noir
1428,1465,Action,Drama,,
1429,1466,Crime,Drama,,
1430,1467,Comedy,Drama,,
1431,1468,Comedy,Romance,,
1432,1470,Documentary,,,
1433,1471,Drama,,,
1434,1472,Crime,Thriller,,
1435,1473,Action,Comedy,Crime,Drama
1436,1474,Children,Comedy,,
1437,1475,Romance,,,
1438,1476,Comedy,Drama,,
1439,1477,Romance,,,
1440,1479,Action,Romance,Sci-Fi,Thriller
1441,1480,Drama,Thriller,,
1442,1482,Comedy,Drama,,
1443,1483,Drama,Thriller,,
1444,1484,Comedy,Drama,Mystery,Romance
1445,1485,Comedy,,,
1446,1486,Drama,,,
1447,1487,Drama,Musical,,
1448,1488,Action,Drama,Thriller,
1449,1489,Animation,Children,Musical,
1450,1490,Comedy,,,
1451,1493,Romance,,,
1452,1495,Action,Adventure,Children,
1453,1496,Drama,Romance,,
1454,1497,Action,,,
1455,1498,Drama,Romance,,
1456,1499,Action,Adventure,Thriller,
1457,1500,Comedy,Crime,Romance,
1458,1501,Crime,,,
1459,1502,Drama,Romance,,
1460,1503,Comedy,,,
1461,1504,Drama,,,
1462,1507,Drama,War,,
1463,1508,Drama,,,
1464,1509,Drama,,,
1465,1510,Drama,,,
1466,1511,Comedy,Romance,,
1467,1513,Comedy,,,
1468,1514,Romance,,,
1469,1515,Action,Drama,Thriller,
1470,1516,Comedy,,,
1471,1517,Action,Adventure,Comedy,
1472,1518,Action,Thriller,,
1473,1519,Drama,,,
1474,1520,Romance,,,
1475,1522,Drama,,,
1476,1523,Action,Crime,Romance,
1477,1524,Drama,,,
1478,1525,Action,Adventure,Children,Fantasy
1479,1526,Comedy,,,
1480,1527,Action,Adventure,Comedy,Sci-Fi
1481,1528,Comedy,,,
1482,1529,Comedy,Drama,,
1483,1531,Drama,,,
1484,1532,Comedy,,,
1485,1533,Drama,,,
1486,1534,Drama,,,
1487,1535,Drama,Romance,,
1488,1537,Comedy,Drama,Romance,
1489,1538,Adventure,Children,,
1490,1539,Comedy,Crime,,
1491,1541,Comedy,Romance,,
1492,1542,Comedy,Drama,Romance,
1493,1543,Drama,,,
1494,1544,Action,Adventure,Sci-Fi,Thriller
1495,1545,Drama,,,
1496,1546,Comedy,,,
1497,1547,Children,Drama,,
1498,1548,Drama,,,
1499,1549,Drama,Romance,,
1500,1550,Comedy,Romance,,
1501,1551,Adventure,Children,Drama,
1502,1552,Action,Adventure,Thriller,
1503,1553,Comedy,,,
1504,1554,Drama,Romance,,
1505,1555,Drama,,,
1506,1556,Action,Romance,Thriller,
1507,1557,Drama,,,
1508,1558,Comedy,,,
1509,1559,Drama,,,
1510,1561,Comedy,,,
1511,1562,Action,Adventure,Fantasy,Thriller
1512,1563,Drama,,,
1513,1564,Comedy,Drama,Romance,
1514,1565,Comedy,Thriller,,
1515,1566,Adventure,Animation,Children,Comedy
1516,1567,Drama,,,
1517,1568,Crime,Drama,Mystery,
1518,1569,Comedy,Romance,,
1519,1570,Horror,Sci-Fi,,
1520,1571,Comedy,Romance,,
1521,1572,Drama,,,
1522,1573,Action,Crime,Drama,Thriller
1523,1574,Romance,,,
1524,1575,Drama,,,
1525,1577,Drama,,,
1526,1578,Crime,,,
1527,1579,Drama,,,
1528,1580,Action,Comedy,Sci-Fi,
1529,1581,Comedy,,,
1530,1582,Adventure,Children,,
1531,1583,Children,Fantasy,,
1532,1584,Drama,Sci-Fi,,
1533,1585,Comedy,,,
1534,1586,Action,Drama,,
1535,1587,Action,Adventure,Fantasy,
1536,1588,Children,Comedy,,
1537,1589,Action,Crime,Drama,Thriller
1538,1590,Horror,Sci-Fi,Thriller,
1539,1591,Action,Adventure,Sci-Fi,Thriller
1540,1592,Children,Comedy,,
1541,1593,Comedy,Romance,,
1542,1594,Comedy,Drama,,
1543,1595,Adventure,Children,Drama,
1544,1596,Drama,,,
1545,1597,Drama,Mystery,Romance,Thriller
1546,1598,Crime,Drama,Thriller,
1547,1599,Action,,,
1548,1600,Drama,Romance,,
1549,1601,Crime,Drama,Film-Noir,
1550,1602,Comedy,,,
1551,1603,Horror,Sci-Fi,Thriller,
1552,1604,Action,Comedy,,
1553,1605,Adventure,Romance,,
1554,1606,Action,Adventure,,
1555,1608,Action,Thriller,,
1556,1609,Drama,Thriller,,
1557,1610,Action,Adventure,Thriller,
1558,1611,Drama,Romance,,
1559,1612,Comedy,,,
1560,1613,Drama,,,
1561,1614,Comedy,,,
1562,1615,Adventure,Drama,,
1563,1616,Action,Thriller,War,
1564,1617,Crime,Film-Noir,Mystery,Thriller
1565,1619,Adventure,Drama,War,
1566,1620,Crime,Drama,Mystery,Thriller
1567,1621,Drama,,,
1568,1622,Comedy,Drama,,
1569,1623,Horror,,,
1570,1624,Drama,,,
1571,1625,Drama,Mystery,Thriller,
1572,1626,Action,Drama,Thriller,
1573,1627,Crime,Drama,Mystery,
1574,1628,Drama,,,
1575,1629,Comedy,Romance,,
1576,1630,Comedy,Drama,,
1577,1631,Action,Thriller,,
1578,1632,Comedy,Romance,,
1579,1633,Drama,,,
1580,1635,Drama,,,
1581,1636,Action,Thriller,,
1582,1639,Comedy,Drama,Romance,
1583,1640,Comedy,,,
1584,1641,Comedy,Drama,,
1585,1642,Comedy,Drama,,
1586,1643,Drama,Romance,,
1587,1644,Horror,Mystery,Thriller,
1588,1645,Drama,Mystery,Thriller,
1589,1646,Children,Comedy,Romance,Sci-Fi
1590,1647,Crime,Drama,Thriller,
1591,1648,Comedy,Drama,,
1592,1649,Documentary,,,
1593,1650,Drama,,,
1594,1651,Drama,,,
1595,1652,Documentary,,,
1596,1653,Drama,Sci-Fi,Thriller,
1597,1654,Children,Drama,Fantasy,
1598,1655,Drama,Horror,Thriller,
1599,1656,Drama,Romance,,
1600,1657,Comedy,Documentary,,
1601,1658,Romance,Thriller,,
1602,1659,Drama,,,
1603,1660,Drama,,,
1604,1661,Crime,Mystery,Thriller,
1605,1662,Crime,,,
1606,1663,Comedy,War,,
1607,1664,Drama,,,
1608,1665,Comedy,,,
1609,1666,Romance,,,
1610,1667,Action,Drama,,
1611,1668,Drama,,,
1612,1669,Romance,,,
1613,1670,Drama,War,,
1614,1671,Crime,Drama,Thriller,
1615,1672,Drama,,,
1616,1673,Drama,,,
1617,1674,Drama,Romance,Thriller,
1618,1675,Crime,Thriller,,
1619,1676,Action,Sci-Fi,,
1620,1677,Comedy,Drama,,
1621,1678,Drama,Romance,,
1622,1679,Comedy,,,
1623,1680,Drama,Romance,,
1624,1681,Action,Adventure,Fantasy,
1625,1682,Comedy,Drama,Sci-Fi,
1626,1683,Drama,Romance,,
1627,1684,Drama,Romance,,
1628,1685,Drama,Romance,,
1629,1686,Crime,Thriller,,
1630,1687,Action,Thriller,,
1631,1688,Adventure,Animation,Children,Drama
1632,1689,Comedy,Crime,Thriller,
1633,1690,Action,Horror,Sci-Fi,
1634,1692,Horror,Sci-Fi,,
1635,1693,Drama,Mystery,,
1636,1694,Drama,,,
1637,1695,Drama,,,
1638,1696,Drama,War,,
1639,1697,Crime,Drama,,
1640,1698,Comedy,,,
1641,1699,Comedy,Drama,,
1642,1701,Comedy,Drama,,
1643,1702,Children,Comedy,Fantasy,
1644,1703,Comedy,,,
1645,1704,Drama,Romance,,
1646,1705,Drama,,,
1647,1706,Drama,,,
1648,1707,Children,Comedy,,
1649,1708,Drama,,,
1650,1709,Thriller,,,
1651,1710,Drama,,,
1652,1711,Crime,Drama,Mystery,
1653,1713,Children,Comedy,,
1654,1714,Romance,,,
1655,1715,Thriller,,,
1656,1716,Drama,,,
1657,1717,Comedy,Horror,Mystery,Thriller
1658,1718,Thriller,,,
1659,1719,Drama,,,
1660,1720,Action,Adventure,Sci-Fi,
1661,1721,Drama,Romance,,
1662,1722,Action,Adventure,Thriller,
1663,1723,Comedy,Drama,,
1664,1724,Drama,,,
1665,1725,Drama,,,
1666,1726,Action,Adventure,Drama,Sci-Fi
1667,1727,Drama,Romance,,
1668,1728,Drama,,,
1669,1729,Crime,Drama,Thriller,
1670,1730,Drama,,,
1671,1731,Comedy,,,
1672,1732,Comedy,Crime,,
1673,1733,Drama,Romance,,
1674,1734,Comedy,Drama,,
1675,1735,Drama,Romance,,
1676,1738,Comedy,,,
1677,1739,Action,Children,Comedy,
1678,1740,Action,Drama,,
1679,1742,Crime,,,
1680,1743,Documentary,,,
1681,1744,Action,Adventure,Thriller,
1682,1746,Comedy,,,
1683,1747,Comedy,,,
1684,1748,Adventure,Film-Noir,Sci-Fi,Thriller
1685,1749,Drama,Romance,Thriller,
1686,1750,Adventure,Children,Fantasy,Sci-Fi
1687,1752,Action,Crime,Thriller,
1688,1753,Comedy,,,
1689,1754,Crime,Drama,Fantasy,Thriller
1690,1755,Comedy,Romance,,
1691,1756,Horror,,,
1692,1757,Drama,Romance,,
1693,1759,Drama,,,
1694,1760,Comedy,,,
1695,1762,Action,Horror,Sci-Fi,
1696,1764,Comedy,Thriller,,
1697,1765,Crime,Drama,,
1698,1767,Drama,Romance,,
