;title;genres;user
1;Hole, The (Dong) (1998);Drama|Musical;1974
2;Temptations, The (1998);Drama|Musical;1974
3;Hallelujah! (1929);Drama|Musical;1974
4;Mother India (1957);Drama|Musical;1974
5;Cats (1998);Musical;1974
45569;The Way We Live Now (2001);Drama|Romance;1974
16274;Harry Potter and the Deathly Hallows: Part 1 (2010);Action|Adventure|Fantasy|IMAX;1974
11424;Children of Men (2006);Action|Adventure|Drama|Sci-Fi|Thriller;1974
13983;Harry Potter and the Half-Blood Prince (2009);Adventure|Fantasy|Mystery|Romance|IMAX;1974
0;To Catch a Thief (1955);Crime|Mystery|Romance|Thriller;2020
1;3 Blind Mice (2003);Crime|Mystery|Romance|Thriller;2020
2;Oxford Murders, The (2007);Crime|Mystery|Romance|Thriller;2020
3;Dhoom (2004);Action|Crime|Musical|Romance;2020
4;S. Darko (S. Darko: A Donnie Darko Tale) (2009);Crime|Mystery|Sci-Fi|Thriller;2020
5;Kansas City (1996);Crime|Drama|Musical|Thriller;2020
9488;Old Boy (2003);Mystery|Thriller;2020
4900;Beautiful Mind, A (2001);Drama|Romance;2020
3488;Gladiator (2000);Action|Adventure|Drama;2020
9325;Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000);Crime|Drama|Mystery|Thriller|War;2020
0;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;2025
1;Vice (2008);Crime|Film-Noir|Mystery|Thriller;2025
2;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;2025
3;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;2025
4;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;2025
5;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;2025
10912;Inside Man (2006);Crime|Drama|Thriller;2025
497;Naked (1993);Drama;2025
7320;Man on Fire (2004);Action|Crime|Drama|Mystery|Thriller;2025
11544;When the Levees Broke: A Requiem in Four Acts (2006);Documentary;2025
0;Razortooth (2007);Action|Horror|Sci-Fi|Thriller;2069
1;Thing, The (1982);Action|Horror|Sci-Fi|Thriller;2069
2;The Meg (2018);Action|Horror|Sci-Fi|Thriller;2069
3;The Hunt (2006);Action|Horror|Sci-Fi|Thriller;2069
4;Alien vs. Ninja (2010);Action|Horror|Sci-Fi|Thriller;2069
5;Project Viper (2002);Action|Horror|Sci-Fi|Thriller;2069
315;Shawshank Redemption, The (1994);Crime|Drama;2069
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2069
23262;Interstellar (2014);Sci-Fi|IMAX;2069
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;2069
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;2087
1;Jumanji (1995);Adventure|Children|Fantasy;2087
2;Grumpier Old Men (1995);Comedy|Romance;2087
3;Waiting to Exhale (1995);Comedy|Drama|Romance;2087
4;Father of the Bride Part II (1995);Comedy;2087
5;Heat (1995);Action|Crime|Thriller;2087
23262;Interstellar (2014);Sci-Fi|IMAX;2087
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;2087
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;2087
4133;Memento (2000);Mystery|Thriller;2087
0;Toy Story (1995);Adventure|Animation|Children|Comedy|Fantasy;2104
1;Jumanji (1995);Adventure|Children|Fantasy;2104
2;Grumpier Old Men (1995);Comedy|Romance;2104
3;Waiting to Exhale (1995);Comedy|Drama|Romance;2104
4;Father of the Bride Part II (1995);Comedy;2104
5;Heat (1995);Action|Crime|Thriller;2104
315;Shawshank Redemption, The (1994);Crime|Drama;2104
35237;Running the Sahara (2009);Documentary;2104
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;2104
3061;Green Mile, The (1999);Crime|Drama;2104
0;Objective, The (2008);Horror|Sci-Fi|Thriller|War;2113
1;The Bride (1985);Horror|Romance|Sci-Fi|Thriller;2113
2;Snakeman (2005);Adventure|Horror|Sci-Fi|Thriller;2113
3;Caltiki the Undying Monster (1959);Adventure|Horror|Sci-Fi|Thriller;2113
4;Black Cat, The (1934);Adventure|Crime|Horror|Thriller;2113
5;Mary Reilly (1996);Drama|Horror|Thriller;2113
315;Shawshank Redemption, The (1994);Crime|Drama;2113
11386;Departed, The (2006);Crime|Drama|Thriller;2113
352;Forrest Gump (1994);Comedy|Drama|Romance|War;2113
3061;Green Mile, The (1999);Crime|Drama;2113
0;Carnage Park (2016);Action|Crime|Horror|Thriller;2132
1;Cold & Dark (2005);Action|Crime|Horror|Thriller;2132
2;Maniac Cop (1988);Action|Crime|Horror|Thriller;2132
3;VANish (2015);Action|Crime|Horror|Thriller;2132
4;Red State (2011);Action|Crime|Horror|Thriller;2132
5;Robo Vampire (1988);Action|Crime|Horror|Thriller;2132
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2132
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;2132
1645;Good Will Hunting (1997);Drama|Romance;2132
13691;Inglourious Basterds (2009);Action|Drama|War;2132
0;Card Player, The (Il cartaio) (2004);Crime|Horror|Mystery|Thriller;2158
1;The Seamstress (2009);Crime|Horror|Mystery|Thriller;2158
2;Saw VI (2009);Crime|Horror|Mystery|Thriller;2158
3;Barber, The (2002);Crime|Horror|Mystery|Thriller;2158
4;From Hell (2001);Crime|Horror|Mystery|Thriller;2158
5;Nature of the Beast, The (1995);Crime|Horror|Mystery|Thriller;2158
45569;The Way We Live Now (2001);Drama|Romance;2158
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;2158
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;2158
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;2158
0;Eddie and the Cruisers (1983);Drama|Musical|Mystery;2160
1;Marat/Sade (1966);Drama|Musical;2160
2;Rent: Filmed Live on Broadway (2008);Drama|Musical;2160
3;Dreamgirls (2006);Drama|Musical;2160
4;Zoot Suit (1981);Drama|Musical;2160
5;Mo' Better Blues (1990);Drama|Musical;2160
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2160
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2160
2487;Matrix, The (1999);Action|Sci-Fi|Thriller;2160
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;2160
0;Bandido (1956);Action|Adventure|War|Western;2205
1;Crimson Tide (1995);Drama|Thriller|War;2205
2;Rio Lobo (1970);Adventure|Romance|War|Western;2205
3;Last of the Mohicans, The (1992);Action|Romance|War|Western;2205
4;Minnesota Clay (1964);Action|Romance|War|Western;2205
5;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;2205
765;Trainspotting (1996);Comedy|Crime|Drama;2205
12356;There Will Be Blood (2007);Drama|Western;2205
4783;Donnie Darko (2001);Drama|Mystery|Sci-Fi|Thriller;2205
3074;Magnolia (1999);Drama;2205
0;Cyborg Girl (Boku no kanojo wa saibôgu) (2008);Action|Comedy|Romance|Sci-Fi;2230
1;Video Game High School (2013);Action|Comedy|Romance|Sci-Fi;2230
2;Barking at the Stars (1998);Action|Comedy|Romance|Sci-Fi|Thriller;2230
3;Green Snake (1993);Action|Fantasy|Romance|Sci-Fi;2230
4;Operation Petticoat (1959);Action|Comedy|Romance|War;2230
5;Hot Shots! (1991);Action|Comedy|Romance|War;2230
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2230
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2230
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;2230
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;2230
0;Soldiers Of The Damned (2015);Action|Horror|Thriller|War;2280
1;Exterminator, The (1980);Action|Crime|Thriller|War;2280
2;Ghost Recon: Alpha (2012);Action|Sci-Fi|Thriller|War;2280
3;Book of Fate, The (Kohtalon kirja) (2003);Action|Horror|Sci-Fi|War|Western;2280
4;Starship Troopers 2: Hero of the Federation (2004);Action|Horror|Sci-Fi|War;2280
5;Braveheart (1995);Action|Drama|War;2280
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2280
35237;Running the Sahara (2009);Documentary;2280
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2280
13691;Inglourious Basterds (2009);Action|Drama|War;2280
0;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;2294
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;2294
2;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;2294
3;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;2294
4;Phantom of the Opera (1943);Horror|Musical|Thriller;2294
5;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;2294
765;Trainspotting (1996);Comedy|Crime|Drama;2294
5;Heat (1995);Action|Crime|Thriller;2294
13411;Chinese Coffee (2000);Drama;2294
1073;Glengarry Glen Ross (1992);Drama;2294
0;Aerial, The (La antena) (2007);Adventure|Fantasy|Film-Noir|Mystery|Sci-Fi;2329
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;2329
2;Dark Woods (Villmark) (2003);Adventure|Horror|Mystery|Thriller;2329
3;Deep, The (1977);Adventure|Horror|Mystery|Thriller;2329
4;Deadline at Dawn (1946);Film-Noir|Mystery|Romance|Thriller;2329
5;Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime) (2009);Action|Adventure|Animation|Mystery|Sci-Fi;2329
5;Heat (1995);Action|Crime|Thriller;2329
13001;John Adams (2008);Drama;2329
13411;Chinese Coffee (2000);Drama;2329
8191;Shaun of the Dead (2004);Comedy|Horror;2329
0;Snakeman (2005);Adventure|Horror|Sci-Fi|Thriller;2338
1;Caltiki the Undying Monster (1959);Adventure|Horror|Sci-Fi|Thriller;2338
2;Python (2000);Comedy|Horror|Sci-Fi|Thriller;2338
3;Night of the Creeps (1986);Comedy|Horror|Sci-Fi|Thriller;2338
4;Body Bags (1993);Comedy|Horror|Sci-Fi|Thriller;2338
5;Sand Sharks (2011);Comedy|Horror|Sci-Fi|Thriller;2338
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2338
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2338
13691;Inglourious Basterds (2009);Action|Drama|War;2338
31;Twelve Monkeys (a.k.a. 12 Monkeys) (1995);Mystery|Sci-Fi|Thriller;2338
0;Carnage Park (2016);Action|Crime|Horror|Thriller;2399
1;Cold & Dark (2005);Action|Crime|Horror|Thriller;2399
2;VANish (2015);Action|Crime|Horror|Thriller;2399
3;Robo Vampire (1988);Action|Crime|Horror|Thriller;2399
4;Maniac Cop (1988);Action|Crime|Horror|Thriller;2399
5;Red State (2011);Action|Crime|Horror|Thriller;2399
315;Shawshank Redemption, The (1994);Crime|Drama;2399
352;Forrest Gump (1994);Comedy|Drama|Romance|War;2399
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;2399
3061;Green Mile, The (1999);Crime|Drama;2399
0;Carnage Park (2016);Action|Crime|Horror|Thriller;2419
1;Red State (2011);Action|Crime|Horror|Thriller;2419
2;Maniac Cop (1988);Action|Crime|Horror|Thriller;2419
3;Robo Vampire (1988);Action|Crime|Horror|Thriller;2419
4;VANish (2015);Action|Crime|Horror|Thriller;2419
5;Cold & Dark (2005);Action|Crime|Horror|Thriller;2419
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;2419
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;2419
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;2419
7250;Eternal Sunshine of the Spotless Mind (2004);Drama|Romance|Sci-Fi;2419
0;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;2440
1;Blues in the Night (1941);Drama|Film-Noir|Musical;2440
2;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;2440
3;8 Women (2002);Comedy|Crime|Musical|Mystery;2440
4;Don (2006);Action|Crime|Musical;2440
5;Straight from the Barrio (Talento de barrio) (2008) ;Action|Crime|Drama|Musical;2440
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;2440
523;Schindler's List (1993);Drama|War;2440
352;Forrest Gump (1994);Comedy|Drama|Romance|War;2440
1067;Reservoir Dogs (1992);Crime|Mystery|Thriller;2440
0;Alois Nebel (2011);Animation|Crime|War;2463
1;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;2463
2;Misérables, Les (1998);Crime|Drama|Romance|War;2463
3;Dhoom (2004);Action|Crime|Musical|Romance;2463
4;Kite (1998);Action|Animation|Crime|Thriller;2463
5;Batman: Assault on Arkham (2014);Action|Animation|Crime|Thriller;2463
315;Shawshank Redemption, The (1994);Crime|Drama;2463
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;2463
3061;Green Mile, The (1999);Crime|Drama;2463
2773;American Beauty (1999);Drama|Romance;2463
0;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;2571
1;Phantom of the Opera (1943);Horror|Musical|Thriller;2571
2;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;2571
3;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;2571
4;Battlefield Baseball (Jigoku kôshien) (2003);Action|Horror|Musical;2571
5;Phantom of the Opera, The (1989);Drama|Horror|Musical;2571
23262;Interstellar (2014);Sci-Fi|IMAX;2571
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;2571
11425;Prestige, The (2006);Drama|Mystery|Sci-Fi|Thriller;2571
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;2571
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;2580
1;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;2580
2;Dark City (1998);Adventure|Film-Noir|Sci-Fi|Thriller;2580
3;Rogues' Regiment (1948);Action|Adventure|Film-Noir|Thriller|War;2580
4;The Day of the Triffids (2009);Action|Horror|Sci-Fi|Thriller;2580
5;Hollow Man II (2006);Action|Horror|Sci-Fi|Thriller;2580
765;Trainspotting (1996);Comedy|Crime|Drama;2580
31;Twelve Monkeys (a.k.a. 12 Monkeys) (1995);Mystery|Sci-Fi|Thriller;2580
1480;Fifth Element, The (1997);Action|Adventure|Comedy|Sci-Fi;2580
2677;Sixth Sense, The (1999);Drama|Horror|Mystery;2580
0;Janie Jones (2010);Drama|Musical;2618
1;Great Caruso, The (1951);Drama|Musical;2618
2;Interrupted Melody (1955);Drama|Musical;2618
3;Satin Rouge (2002);Drama|Musical;2618
4;Fiesta (1947);Musical;2618
5;'Round Midnight (1986);Drama|Musical;2618
11386;Departed, The (2006);Crime|Drama|Thriller;2618
523;Schindler's List (1993);Drama|War;2618
3918;Snatch (2000);Comedy|Crime|Thriller;2618
2458;Lock, Stock & Two Smoking Barrels (1998);Comedy|Crime|Thriller;2618
0;Dhoom (2004);Action|Crime|Musical|Romance;2640
1;Jailhouse Rock (1957);Crime|Drama|Musical|Romance;2640
2;Go Into Your Dance (1935);Crime|Drama|Musical|Romance;2640
3;I Wake Up Screaming (1941);Crime|Film-Noir|Mystery|Romance|Thriller;2640
4;Fallen Angel (1945);Crime|Film-Noir|Mystery|Romance;2640
5;Backfire (1950);Crime|Film-Noir|Mystery|Romance|Thriller;2640
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2640
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;2640
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2640
352;Forrest Gump (1994);Comedy|Drama|Romance|War;2640
0;King Creole (1958);Crime|Drama|Musical;2720
1;Cotton Club, The (1984);Crime|Musical;2720
2;Idlewild (2006);Crime|Drama|Musical;2720
3;Bugsy Malone (1976);Children|Comedy|Crime|Musical;2720
4;Christmas Toy, The (1986);Children|Musical;2720
5;Teen Beach Movie (2013);Children|Musical;2720
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2720
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2720
13691;Inglourious Basterds (2009);Action|Drama|War;2720
1571;Game, The (1997);Drama|Mystery|Thriller;2720
0;Radioactive Dreams (1985);Action|Comedy|Film-Noir|Musical|Sci-Fi;2745
1;Singapore (1947);Action|Adventure|Crime|Film-Noir|Romance;2745
2;Sin City (2005);Action|Crime|Film-Noir|Mystery|Thriller;2745
3;Dhoom (2004);Action|Crime|Musical|Romance;2745
4;Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990);Crime|Film-Noir|Horror|Romance|Thriller;2745
5;Cyber City Oedo 808 (1990);Action|Animation|Crime|Horror|Sci-Fi;2745
315;Shawshank Redemption, The (1994);Crime|Drama;2745
523;Schindler's List (1993);Drama|War;2745
352;Forrest Gump (1994);Comedy|Drama|Romance|War;2745
3061;Green Mile, The (1999);Crime|Drama;2745
0;Jesus Christ Vampire Hunter (2001);Action|Comedy|Horror|Musical;2768
1;Battlefield Baseball (Jigoku kôshien) (2003);Action|Horror|Musical;2768
2;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;2768
3;Sweeney Todd: The Demon Barber of Fleet Street (2007);Drama|Horror|Musical|Thriller;2768
4;Phantom of the Opera (1943);Horror|Musical|Thriller;2768
5;Mutant Hunt (1987);Action|Horror|Sci-Fi|Thriller;2768
352;Forrest Gump (1994);Comedy|Drama|Romance|War;2768
3061;Green Mile, The (1999);Crime|Drama;2768
765;Trainspotting (1996);Comedy|Crime|Drama;2768
1945;Saving Private Ryan (1998);Action|Drama|War;2768
0;Deadline at Dawn (1946);Film-Noir|Mystery|Romance|Thriller;2836
1;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;2836
2;Affair in Trinidad (1952);Drama|Film-Noir|Musical|Thriller;2836
3;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;2836
4;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;2836
5;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;2836
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2836
23262;Interstellar (2014);Sci-Fi|IMAX;2836
12559;Dark Knight, The (2008);Action|Crime|Drama|IMAX;2836
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2836
0;Runaways, The (2010);Drama|Musical;2867
1;Nob Hill (1945);Drama|Musical;2867
2;High School Musical 3: Senior Year (2008);Musical;2867
3;Center Stage (2000);Drama|Musical;2867
4;Black Tights (1-2-3-4 ou Les Collants noirs) (1960);Drama|Musical;2867
5;Billy's Holiday (1995);Drama|Musical;2867
49945;Ashes and Snow (2005);Documentary;2867
49;Usual Suspects, The (1995);Crime|Mystery|Thriller;2867
2773;American Beauty (1999);Drama|Romance;2867
1564;L.A. Confidential (1997);Crime|Film-Noir|Mystery|Thriller;2867
0;Creature Wasn't Nice, The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981);Comedy|Horror|Musical|Sci-Fi;2878
1;Rocky Horror Picture Show, The (1975);Comedy|Horror|Musical|Sci-Fi;2878
2;You'll Find Out (1940);Comedy|Horror|Musical|Mystery|Romance;2878
3;Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996);Comedy|Horror|Musical|Western;2878
4;What's the Matter with Helen? (1971);Crime|Drama|Horror|Musical;2878
5;Sweeney Todd: The Demon Barber of Fleet Street (1982);Drama|Horror|Musical|Thriller;2878
2874;Fight Club (1999);Action|Crime|Drama|Thriller;2878
293;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;2878
290;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;2878
46;Seven (a.k.a. Se7en) (1995);Mystery|Thriller;2878
0;The Bride (1985);Horror|Romance|Sci-Fi|Thriller;2956
1;Automatic (1995);Action|Horror|Sci-Fi|Thriller;2956
2;AVP: Alien vs. Predator (2004);Action|Horror|Sci-Fi|Thriller;2956
3;I Am Omega (2007);Action|Horror|Sci-Fi|Thriller;2956
4;Dark Angel (I Come in Peace) (1990);Action|Horror|Sci-Fi|Thriller;2956
5;Anaconda: The Offspring (2008);Action|Horror|Sci-Fi|Thriller;2956
7042;Lord of the Rings: The Return of the King, The (2003);Action|Adventure|Drama|Fantasy;2956
4898;Lord of the Rings: The Fellowship of the Ring, The (2001);Adventure|Fantasy;2956
5854;Lord of the Rings: The Two Towers, The (2002);Adventure|Fantasy;2956
1213;Dead Alive (Braindead) (1992);Comedy|Fantasy|Horror;2956
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;3049
1;Watcher in the Woods, The (1980);Children|Horror|Mystery|Thriller;3049
2;Pure Formality, A (Pura formalità, Una) (1994);Crime|Film-Noir|Mystery|Thriller;3049
3;Chase a Crooked Shadow (1958);Crime|Film-Noir|Mystery|Thriller;3049
4;Lured (1947);Crime|Film-Noir|Mystery|Thriller;3049
5;Chinatown (1974);Crime|Film-Noir|Mystery|Thriller;3049
2418;Office Space (1999);Comedy|Crime;3049
10908;V for Vendetta (2006);Action|Sci-Fi|Thriller|IMAX;3049
12444;In Bruges (2008);Comedy|Crime|Drama|Thriller;3049
6831;Love Actually (2003);Comedy|Drama|Romance;3049
0;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;3080
1;Moon 44 (1990);Action|Film-Noir|Sci-Fi|Thriller;3080
2;Kill or Be Killed (2016);Horror|Mystery|Thriller|Western;3080
3;Deadline at Dawn (1946);Film-Noir|Mystery|Romance|Thriller;3080
4;Invisible Ghost (1941);Action|Horror|Mystery|Thriller;3080
5;The Final Storm (2010);Action|Horror|Mystery|Thriller;3080
315;Shawshank Redemption, The (1994);Crime|Drama;3080
11386;Departed, The (2006);Crime|Drama|Thriller;3080
3061;Green Mile, The (1999);Crime|Drama;3080
213;Before Sunrise (1995);Drama|Romance;3080
0;Legend of Sleepy Hollow, The (1949);Animation|Comedy|Horror|Musical;3105
